com.samsung.shealth.tracker.pedometer_event,6200039,1
start_time,update_time,create_time,type,time_offset,deviceuuid,pkg_name,healthy_step,end_time,datauuid
2021-02-13 03:36:34.103,2021-02-13 04:16:40.387,2021-02-13 03:46:51.756,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,3907,2021-02-13 04:12:43.833,4766b8d3-a2f5-4b90-a2a4-0471237f683a,
2020-11-13 10:16:31.701,2020-11-13 10:29:36.250,2020-11-13 10:28:15.237,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1373,2020-11-13 10:29:36.278,d395ac50-60b4-4a98-ae8e-b611a2480c8f,
2020-10-17 00:54:13.559,2020-10-17 01:22:40.216,2020-10-17 01:04:35.008,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,2930,2020-10-17 01:20:00.000,0a77bd08-9316-42db-b34d-d957282e7cb1,
2021-01-17 03:20:54.489,2021-01-17 03:35:02.826,2021-01-17 03:23:37.655,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1261,2021-01-17 03:34:24.345,b6db4ca5-113f-4c30-822b-66d700119d0d,
2020-11-03 03:40:23.866,2020-11-03 03:52:26.728,2020-11-03 03:50:42.620,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1425,2020-11-03 03:52:25.721,246c4361-5494-4140-95ee-bd40f6671671,
2021-02-10 04:20:19.830,2021-02-10 04:36:04.667,2021-02-10 04:30:45.876,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1453,2021-02-10 04:33:45.068,33f6f0bb-b628-4620-951a-3b6988747bd2,
2020-09-13 09:43:30.787,2020-09-13 10:15:03.593,2020-09-13 09:53:53.542,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,2669,2020-09-13 10:11:07.193,c3b44daf-b555-43c0-92bd-44da35e000c1,
2020-09-01 21:59:05.020,2020-09-01 22:10:52.014,2020-09-01 22:09:29.310,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1328,2020-09-01 22:10:51.444,dd347704-a3f8-4777-a1b5-462e3cd423f0,
2021-02-13 02:04:25.771,2021-02-13 02:36:29.955,2021-02-13 02:14:35.343,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,2943,2021-02-13 02:30:00.000,adfa64a1-80b2-4443-a91e-270ac5985ab3,
2021-02-16 02:30:23.792,2021-02-16 02:45:47.661,2021-02-16 02:42:01.166,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1662,2021-02-16 02:45:46.559,9ae2f227-45e1-413b-aa5a-c66a359326ef,
2020-10-23 07:41:58.969,2020-10-23 08:18:14.848,2020-10-23 07:52:14.743,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,4077,2020-10-23 08:18:12.623,e2584614-0d39-4e5a-9530-2642798b83bc,
2020-09-10 03:48:13.619,2020-09-10 04:13:02.048,2020-09-10 03:58:15.786,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1401,2020-09-10 04:00:00.000,7e195c56-8e2e-44bf-a624-51df79c03091,
