com.samsung.shealth.tracker.pedometer_step_count,6200039,2,,,,,,,,,,,,,,,
duration,version_code,run_step,walk_step,com.samsung.health.step_count.start_time,com.samsung.health.step_count.sample_position_type,com.samsung.health.step_count.custom,com.samsung.health.step_count.update_time,com.samsung.health.step_count.create_time,com.samsung.health.step_count.count,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.end_time,com.samsung.health.step_count.datauuid
23258,4,0,43,00:00.0,,,03:21.2,03:21.2,43,1.4166666,32.95,1.69,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,01:00.0,f43cffab-e264-4f4a-ae57-359212ca30c3
59134,4,0,120,29:00.0,,,35:13.9,35:13.9,120,1.5833334,93.63,4.8,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,30:00.0,10e7fb2e-9fb9-425c-84ba-f74d5709085a
43804,4,0,80,48:00.0,,,58:47.5,58:47.5,80,1.3888888,60.84,3.2,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,49:00.0,609cb6df-a3a2-41fe-af65-94dfeea9e8ce
41348,4,0,65,25:00.0,,,29:03.4,29:03.4,65,1.1666666,48.24,2.57,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,26:00.0,4be88e27-b200-498b-84ce-e3354439d895
55813,4,0,110,09:00.0,,,12:42.6,12:42.6,110,1.5277778,85.27,4.3,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,10:00.0,aaa5bfcd-fd43-492b-8bae-827bb23decd7
58489,4,0,109,17:00.0,,,18:37.4,18:37.4,109,1.4166666,82.86,4.36,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,18:00.0,c9a91859-6113-45ca-9b5f-82cc2e435dbd
60000,4,0,111,26:00.0,,,29:03.7,29:03.7,111,1.4169999,85.02,4.43,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,27:00.0,83527129-2b01-4ccf-a11d-c52e5b45505a
52975,4,0,98,18:00.0,,,18:59.9,18:37.6,98,1.4055681,74.459984,3.9099984,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,19:00.0,13281527-8c03-4bb6-8796-e7a6a1fca35f
28604,4,0,57,01:00.0,,,03:21.4,03:21.4,57,1.5833334,45.29,2.2,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,02:00.0,7b0ea055-a095-425e-8f24-a3f83975d79f
30089,4,0,59,49:00.0,,,58:47.5,58:47.5,59,1.5277778,45.97,2.33,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,50:00.0,5cfd0d9f-e665-44c3-9dba-c1c8c4d44db9
58320,4,0,112,10:00.0,,,12:42.7,12:42.7,112,1.4722222,85.86,4.48,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,11:00.0,973adc03-a882-4c0b-9a3e-8d05f2b93e6b
60000,4,0,110,19:00.0,,,34:45.7,19:00.7,110,1.3925,83.55,4.3999996,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,20:00.0,f6996203-ac1a-4107-81d7-2bf57e1fec6c
50900,4,3,85,50:00.0,,,58:47.6,58:47.6,88,1.5,76.35,4.18,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,51:00.0,bf539cd1-6fa8-401a-b4f4-b4071b23b8af
60000,4,0,116,30:00.0,,,35:26.4,35:26.4,116,1.5080001,90.48,4.64,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,31:00.0,d1c41565-508c-41d2-8404-c14a0a6b2b44
60000,4,0,113,02:00.0,,,03:22.2,03:22.2,113,1.4550002,87.3,4.51,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,03:00.0,11c423ed-04eb-4044-ba6d-035877e57340
10052,4,0,19,20:00.0,,,34:46.0,34:46.0,19,1.4444444,14.52,0.73,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,21:00.0,d33a1f36-87e7-4736-9c12-2f42c164a6fe
57791,4,0,104,11:00.0,,,12:42.7,12:42.7,104,1.3611112,78.66,4.15,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,12:00.0,7d28b628-c2fe-48db-aa15-3ea437a11c6b
60000,4,0,111,21:00.0,,,34:46.0,34:46.0,111,1.4115,84.69,4.44,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,22:00.0,cebda763-e316-4146-acbc-5858e7eb3a12
55993,4,0,105,27:00.0,,,29:03.7,29:03.7,105,1.4444444,80.88,4.18,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,28:00.0,8f5be061-ca67-4e83-999b-0eecd7cdec01
52193,4,0,98,31:00.0,,,35:26.5,35:26.5,98,1.4444444,75.39,3.89,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,32:00.0,dc5ba2a5-eab5-4e12-ab2a-184d75b709ee
6352,4,0,12,12:00.0,,,12:42.8,12:42.8,12,1.4166666,9,0.45,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,13:00.0,5cc2dab7-cccf-4c5f-900a-d0fc533dcdeb
44234,4,0,76,28:00.0,,,29:04.0,29:04.0,76,1.3055556,57.75,2.93,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,29:00.0,b45fd5d3-e20a-4733-8d7a-acaedc90b219
60000,4,0,108,22:00.0,,,34:46.1,34:46.1,108,1.35,81,4.32,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,23:00.0,f695280a-fac8-4361-a37c-27593248d5b5
60000,4,0,114,32:00.0,,,35:26.5,35:26.5,114,1.475,88.5,4.56,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,33:00.0,310de564-85b5-4537-8760-a30ba1b7a777
39137,4,0,72,40:00.0,,,40:59.2,40:47.5,72,1.3904891,54.42,2.8199992,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,41:00.0,9c794444-2de5-456d-930a-fbbcec8089c9
60000,4,0,108,23:00.0,,,34:47.0,34:47.0,108,1.35,81,4.32,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,24:00.0,2f2e4057-ec2d-41d8-81b5-e49a1fbeaf30
60000,4,0,116,33:00.0,,,35:26.6,35:26.6,116,1.4915,89.49,4.64,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,34:00.0,9e3f9591-5052-4ad7-9d89-2927e911acd6
32792,4,1,71,29:00.0,,,35:11.9,29:04.1,72,1.854716,60.82,3.11,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,30:00.0,39ca76a1-603b-4797-a9ff-6b648051b547
44735,4,0,83,03:00.0,,,15:24.0,03:22.3,83,1.4196844,63.510002,3.31,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,04:00.0,b770ba58-2a5c-43dd-8824-583849c642ad
60000,4,0,104,24:00.0,,,34:47.4,34:47.4,104,1.3,78,4.16,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,25:00.0,a6eb3784-ed24-48f3-97a9-10845c5a51ed
60000,4,0,117,34:00.0,,,35:26.6,35:26.6,117,1.5254999,91.53,4.68,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,35:00.0,c9d52bbe-1cac-4671-9e5c-80c73802f957
53998,4,0,101,41:00.0,,,42:00.9,41:00.4,101,1.4272498,77.07,4.02,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,42:00.0,361800a0-7678-4b9c-8173-9a14ea39e603
60000,4,0,107,25:00.0,,,34:47.5,34:47.5,107,1.3375,80.25,4.28,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,26:00.0,ae88bb7e-8b06-4eb7-a393-264938191d34
31603,4,0,61,35:00.0,,,35:59.8,35:26.7,61,1.5071015,47.629997,2.3799994,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,36:00.0,ecf28308-cdff-403b-8d51-148313af29cd
47998,4,0,109,30:00.0,,,35:12.0,35:12.0,109,1.8611112,89.33,3.99,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,31:00.0,35732289-df52-40fc-ac49-fb33b801fb0b
57437,4,0,112,42:00.0,,,55:26.2,42:01.8,112,1.5099889,86.73,4.42,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,43:00.0,999583ba-2bf6-47eb-b4c1-9a3d23b0d4bf
56689,4,0,105,31:00.0,,,35:12.1,35:12.1,105,1.4166666,80.31,4.18,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,32:00.0,865656b8-a773-476f-8f68-691bcae1485b
55366,4,0,100,51:00.0,,,58:47.6,58:47.6,100,1.3611112,75.36,4,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,52:00.0,73b49f27-9517-40b4-acac-64de2ff1c21e
56886,4,0,108,43:00.0,,,57:15.4,57:15.4,108,1.4722222,83.75,4.25,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,44:00.0,0db62922-b5e9-46ec-807f-2a4bc71d350a
57875,4,0,107,04:00.0,,,15:24.0,15:24.0,107,1.4166666,81.99,4.26,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,05:00.0,83262751-f396-47a1-a31f-27ef83afcff5
60000,4,0,109,52:00.0,,,58:47.7,58:47.7,109,1.3625,81.75,4.36,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,53:00.0,227c7503-6b6a-483c-a7e7-73edb837b875
58813,4,0,100,32:00.0,,,35:12.2,35:12.2,100,1.2777778,75.15,4,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,33:00.0,412ccb07-ddfe-4eb2-9e86-bb276bc8ffb3
7608,4,0,14,44:00.0,,,57:15.4,57:15.4,14,1.4444444,10.99,0.52,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,45:00.0,e1317bde-b80f-43e2-b584-7571c7f46c26
57769,4,0,111,05:00.0,,,15:24.1,15:24.1,111,1.4722222,85.05,4.29,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,06:00.0,2b00dc0f-8780-4591-b240-580842cf6843
59329,4,0,101,53:00.0,,,58:47.7,58:47.7,101,1.2777778,75.81,4.03,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,54:00.0,c925ea88-1bbe-4041-b744-24eb8ea13ee0
60000,4,0,103,33:00.0,,,35:12.3,35:12.3,103,1.2865,77.19,4.12,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,34:00.0,4b352d18-b7a5-432d-8f56-347c35232364
60000,4,0,101,54:00.0,,,58:47.7,58:47.7,101,1.2625,75.75,4.04,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,55:00.0,16afceaa-743c-460c-a06a-ee68f30f7b6e
4313,4,0,8,06:00.0,,,17:00.3,17:00.3,8,1.5,6.47,0.28,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,07:00.0,ff2443ae-e975-400a-a09f-ccb9d2557670
60000,4,0,101,34:00.0,,,35:12.3,35:12.3,101,1.2648333,75.89,4.01,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,35:00.0,be09a6d8-f23f-4fb2-a046-0e1c84a6634c
13230,4,0,23,45:00.0,,,57:15.5,57:15.5,23,1.4444444,19.11,1.05,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,46:00.0,30c444b7-c689-4445-ba43-c3d72474972d
49036,4,0,85,35:00.0,,,55:40.2,55:40.2,85,1.3055556,64.02,3.4,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,36:00.0,a5b07785-94eb-4a94-8407-f19458e6c705
6850,4,0,16,36:00.0,,,56:26.6,56:26.6,16,1.8611112,12.75,0.56,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,37:00.0,5095f029-7ea3-4117-b7bc-dcf4d42c41e1
56804,4,0,115,36:00.0,,,55:40.3,55:40.3,115,1.5833334,89.94,4.57,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,37:00.0,928930b6-1fd6-4bb5-8c73-3720914a1f7b
19212,4,0,45,37:00.0,,,56:26.6,56:26.6,45,1.8888888,36.29,1.63,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,38:00.0,f04f2b64-737f-4a80-9f48-f258b6724520
8757,4,0,15,07:00.0,,,17:00.4,17:00.4,15,1.2777778,11.19,0.57,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,08:00.0,8bb95c3a-c23c-481a-b0b3-de35022a5d6b
22268,4,0,38,55:00.0,,,15:38.7,58:47.8,38,1.2798399,28.5,1.52,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,56:00.0,b0104021-ba17-40a4-a692-974d58a05474
52386,4,0,104,37:00.0,,,55:40.4,55:40.4,104,1.5555556,81.49,4.12,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,38:00.0,79b29c90-8597-4c4b-8312-4c3136704bac
40490,4,0,77,39:00.0,,,56:26.6,56:26.6,77,1.5277778,61.86,3.25,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,40:00.0,a565746b-4513-4f75-a7a4-11536c1f5bb2
7468,4,0,13,08:00.0,,,17:00.4,17:00.4,13,1.3055556,9.75,0.52,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,09:00.0,ca9649f9-8db8-42ce-8017-59c21eaa05af
56719,4,0,98,56:00.0,,,15:38.7,15:38.7,98,1.3055556,74.05,3.85,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,57:00.0,83ab959a-8508-4e68-8d8f-34b112cf7e26
57120,4,1,101,40:00.0,,,56:26.7,56:26.7,102,1.5,85.68,4.69,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,41:00.0,36c179c6-59aa-4fef-a595-c97fb32a79c3
57735,4,0,102,38:00.0,,,55:40.4,55:40.4,102,1.3333334,76.98,4.07,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,39:00.0,c3c67db0-1b01-4f83-b473-5bebc07c088c
10225,4,0,19,58:00.0,,,02:51.0,02:51.0,19,1.4444444,14.77,0.72,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,59:00.0,f02b569a-91d0-42c1-a97d-2e8b637e939d
57000,4,0,95,57:00.0,,,15:38.8,15:38.8,95,1.25,71.25,3.8,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,58:00.0,401436a4-55be-49c0-a419-ca74c6402c5b
11480,4,0,19,41:00.0,,,56:26.7,56:26.7,19,1.25,14.35,0.7,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,42:00.0,4e092aa8-9e83-46f0-a136-9a6d8081321f
60000,4,0,110,39:00.0,,,55:40.4,55:40.4,110,1.3835002,83.01,4.4,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,40:00.0,e162d3be-3716-4f86-b6ad-100592d31dd1
10098,4,0,21,55:00.0,,,02:51.0,02:51.0,21,1.5833334,15.99,0.78,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,56:00.0,ed8fb3e5-7e3b-44e6-85c2-e11fc4486843
58457,4,0,115,40:00.0,,,55:40.5,55:40.5,115,1.5277778,89.31,4.57,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,41:00.0,8be116da-c0c3-4384-8328-007f63857895
60000,4,0,119,36:00.0,,,55:37.7,36:00.2,119,1.547,92.82,4.7599998,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,37:00.0,54d62c90-f50a-4e46-9a55-609680139747
59802,4,0,111,42:00.0,,,56:26.8,56:26.8,111,1.4166666,84.72,4.42,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,43:00.0,8661fd57-537a-4c86-bb66-096e6f4dec38
5400,4,0,9,58:00.0,,,15:38.8,15:38.8,9,1.25,6.75,0.36,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,59:00.0,a14d1cc5-2602-4c03-8980-4f53cdd4ed5d
60000,4,0,117,37:00.0,,,55:37.8,55:37.8,117,1.5199999,91.2,4.68,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,38:00.0,34ead512-5038-4a0a-a511-b3b33f681e42
34006,4,0,64,43:00.0,,,56:26.8,56:26.8,64,1.4444443,49.12,2.51,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,44:00.0,c18fef3b-f65b-457e-9ec2-c17947581f78
32291,4,0,59,59:00.0,,,15:38.9,15:38.9,59,1.3888888,44.85,2.23,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,00:00.0,49dfac0b-43e7-495a-83ca-40fd368c2c34
60000,4,0,118,38:00.0,,,55:42.7,55:42.7,118,1.536,92.16,4.72,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,39:00.0,3986d910-a1b0-4410-8c85-acba53e4fe8f
19891,4,0,41,44:00.0,,,56:26.8,56:26.8,41,1.6388888,32.6,1.55,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,45:00.0,309692ac-6086-427f-a0ff-fca7113b57af
9096,4,0,17,59:00.0,,,02:51.0,02:51.0,17,1.4444444,13.14,0.68,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,00:00.0,2abc706f-aa92-4ce1-bc71-4154f91939a8
58500,4,0,113,39:00.0,,,55:42.9,55:42.9,113,1.5,87.75,4.52,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,40:00.0,da3b2572-0dbf-4912-9d4e-58f328f0cd73
12920,4,0,29,04:00.0,,,15:38.9,15:38.9,29,1.75,22.61,1.12,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,05:00.0,0e0ee15a-58c5-4743-a6d3-3f3a14ae2382
11549,4,0,21,00:00.0,,,02:52.2,02:52.2,21,1.3611112,15.72,0.78,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,01:00.0,7f62156e-b549-421e-b9d3-31b432d910f2
5423,4,0,12,45:00.0,,,56:26.8,56:26.8,12,1.7222222,9.34,0.44,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,46:00.0,e4b4822f-4721-4b23-98f6-7dcfaa420d89
60000,4,0,111,40:00.0,,,55:43.0,55:43.0,111,1.3970001,83.82,4.44,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,41:00.0,84bbb192-688a-4d71-be4a-9541dd472b77
58531,4,0,108,41:00.0,,,55:40.5,55:40.5,108,1.4166666,82.92,4.31,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,42:00.0,e7a653e0-32cf-461e-bbdf-42d66a962c07
28016,4,0,52,01:00.0,,,02:52.2,02:52.2,52,1.4166666,39.69,2.02,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,02:00.0,515fa8c9-f2cf-422b-8a89-d3077fcce986
15058,4,0,29,53:00.0,,,55:19.1,55:19.1,29,1.4722222,22.17,1.09,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,54:00.0,3a306647-8d6d-4b9c-a2f5-5a4e60cc5b61
60000,4,0,101,42:00.0,,,55:40.6,55:40.6,101,1.2625,75.75,4.04,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,43:00.0,b756a01a-7880-4e37-be4a-d0d9a0a529fe
7494,4,0,15,02:00.0,,,02:52.3,02:52.3,15,1.6666666,12.49,0.59,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,03:00.0,4b125466-66f9-4e27-9e7f-218c671c7075
47866,4,0,91,41:00.0,,,55:43.1,55:43.1,91,1.4722222,70.47,3.64,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,42:00.0,4499e837-1c2e-4f56-aa76-dcac3f3b52ae
5797,4,0,12,55:00.0,,,05:28.6,05:28.6,12,1.6111112,9.34,0.45,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,56:00.0,86588327-1b22-4d25-816d-2237fd3fb64a
60000,4,0,102,43:00.0,,,55:40.6,55:40.6,102,1.272,76.32,4.08,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,44:00.0,860d3285-e9c5-4f59-b942-158ba8b10687
49040,4,0,90,03:00.0,,,15:24.4,03:10.3,90,1.4141268,69.35,3.67,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,04:00.0,9fb3667b-df4b-479c-9847-c83bdfa1bf41
60000,4,0,121,42:00.0,,,55:48.9,55:48.9,121,1.5721668,94.33,4.81,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,43:00.0,d9803aa3-2c6d-4c29-8f4b-b51ff5ec741a
39506,4,0,81,56:00.0,,,05:28.8,05:28.8,81,1.6111113,63.65,3.17,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,57:00.0,35e044f1-4251-4165-91ae-50481685fb32
60000,4,0,100,44:00.0,,,55:40.7,55:40.7,100,1.25,75,4,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,45:00.0,914e93cb-f3f1-4485-a261-02593e937c25
58430,4,0,105,04:00.0,,,15:24.4,15:24.4,105,1.3611112,79.53,4.2,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,05:00.0,d69e9c5b-7232-40c3-8942-e20422898759
59223,4,0,116,43:00.0,,,55:48.9,55:48.9,116,1.5277778,90.48,4.64,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,44:00.0,1131202a-4b10-4a9e-babf-e7f3df5708ad
56804,4,0,115,57:00.0,,,05:28.9,05:28.9,115,1.5833334,89.94,4.6,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,58:00.0,a38b4e4f-ab73-4489-b450-529b301560fe
60000,4,0,99,45:00.0,,,55:40.7,55:40.7,99,1.2375,74.25,3.96,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,46:00.0,a64858f0-dc76-44d5-9d3f-27a5a81a9563
60000,4,0,109,05:00.0,,,15:24.5,15:24.5,109,1.3699999,82.2,4.36,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,06:00.0,eb914d81-de04-4e3e-b0c6-1dc8c0da41f8
59779,4,0,115,44:00.0,,,55:49.0,55:49.0,115,1.5,89.67,4.6,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,45:00.0,09c556c1-73b5-4280-ba5d-64d5e369d9d8
39072,4,0,78,58:00.0,,,05:29.0,05:29.0,78,1.5555556,60.78,3.12,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,59:00.0,0e78a82c-41e8-46aa-bc12-0909dc95560a
60000,4,0,101,46:00.0,,,55:40.7,55:40.7,101,1.2595,75.57,4.04,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,47:00.0,cf582913-196a-4ca6-a44a-21b4ee7c61ea
60000,4,0,106,06:00.0,,,15:24.5,15:24.5,106,1.325,79.5,4.24,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,07:00.0,4f28f447-a7df-4290-aa1f-8217fa6c14c1
59469,4,0,110,45:00.0,,,55:57.6,55:57.6,110,1.4444444,85.9,4.37,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,46:00.0,85994b55-d694-4bf3-a61d-ca7638012321
11775,4,0,28,05:00.0,,,15:39.0,15:39.0,28,1.9166667,22.57,1.04,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,06:00.0,8d59b17f-5317-4458-818a-38b77f8e6c0d
36694,4,0,72,00:00.0,,,05:29.0,05:29.0,72,1.5555556,57.08,2.98,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,01:00.0,6205dfe3-8fd6-4fd8-98f6-f604745935b3
55350,4,0,110,46:00.0,,,55:57.7,55:57.7,110,1.5555556,86.1,4.4,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,47:00.0,2f62abee-07b2-4b60-bf12-639da6db9a4d
60000,4,0,108,07:00.0,,,15:24.6,15:24.6,108,1.3514999,81.09,4.32,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,08:00.0,edcd7b39-7f8b-4107-8879-65ebcf760837
22942,4,0,51,10:00.0,,,16:51.3,16:51.3,51,1.75,40.15,1.84,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,11:00.0,865825bd-2f50-4337-bf3d-6f89f161cfcd
60000,4,0,110,47:00.0,,,55:40.8,55:40.8,110,1.3990002,83.94,4.39,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,48:00.0,6192c90e-ece7-4242-82eb-243f97c2b316
34987,4,0,72,01:00.0,,,05:29.6,05:29.6,72,1.6388888,57.34,2.89,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,02:00.0,d930dce0-3d28-42f3-8a0c-864b332af8fd
60000,4,0,112,47:00.0,,,56:02.2,56:02.2,112,1.443,86.58,4.48,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,48:00.0,85ad5af6-522a-4b06-9aad-30567b38f90f
15120,4,0,38,36:00.0,,,55:39.5,55:39.5,38,2.0555556,31.08,1.35,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,37:00.0,72f87838-ce00-4042-b36f-7a2ada4a8df2
55927,4,0,104,48:00.0,,,55:40.8,55:40.8,104,1.4166666,79.23,4.13,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,49:00.0,71d9293a-4bc7-4264-88e2-7ab97b46d33d
60000,4,0,116,48:00.0,,,56:02.3,56:02.3,116,1.5085,90.51,4.63,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,49:00.0,87964ac1-03cb-443c-83bc-0a38fddea433
8622,4,0,18,02:00.0,,,05:29.6,05:29.6,18,1.6944444,14.61,0.68,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,03:00.0,d8b3657f-8a20-4931-bda4-4841c3c1ffc8
59071,4,0,100,49:00.0,,,55:40.9,55:40.9,100,1.2777778,75.48,4,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,50:00.0,e262a461-f2eb-4d42-971b-2c41426386d8
60000,4,0,108,08:00.0,,,15:24.6,15:24.6,108,1.35,81,4.32,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,09:00.0,a9cd65e9-0207-4ec9-ab2c-747b8357d591
60000,4,0,111,49:00.0,,,56:02.3,56:02.3,111,1.4115,84.69,4.44,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,50:00.0,31b07961-ffe1-44e1-b262-79a9cb37e3c7
58281,4,0,101,50:00.0,,,55:40.9,55:40.9,101,1.3055556,76.09,4,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,51:00.0,604b26b5-0a61-4166-8ec4-9e7f0bd77204
11551,4,0,28,12:00.0,,,15:19.8,15:19.8,28,1.9166666,22.14,1,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,13:00.0,06d5185b-619c-4e5b-82b8-582d31ce2b29
60000,4,0,108,09:00.0,,,15:24.6,15:24.6,108,1.3535,81.21,4.32,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,10:00.0,0e645ca9-4476-4393-94c0-b06ac36ad4f2
60000,4,0,112,50:00.0,,,56:02.4,56:02.4,112,1.4039999,84.24,4.48,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,51:00.0,7c6c011b-2a3c-413c-903a-3b238c8a99f2
60000,4,0,106,51:00.0,,,55:40.9,55:40.9,106,1.325,79.5,4.24,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,52:00.0,b49ecb2a-27d9-4871-8b86-6ef611ab8497
60000,4,0,106,10:00.0,,,15:24.6,15:24.6,106,1.325,79.5,4.24,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,11:00.0,45898302-ebdc-4eab-b36a-36b334e7185a
10183,4,0,23,13:00.0,,,17:58.1,17:58.1,23,1.8333334,18.67,0.82,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,14:00.0,4e71d1e5-41a8-443a-9d04-4cb228e73188
60000,4,0,108,51:00.0,,,56:02.4,56:02.4,108,1.35,81,4.32,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,52:00.0,328dfae7-c0d0-4a7d-9700-d3c990a2d008
