com.samsung.shealth.tracker.pedometer_day_summary,6200039,5,,,,,,,,,,,,,,,,
step_count,binning_data,active_time,recommendation,run_step_count,update_time,source_package_name,create_time,source_info,speed,distance,calorie,walk_step_count,deviceuuid,pkg_name,healthy_step,achievement,datauuid,day_time
14305,6a46b975-804f-4d9f-868e-18a2b7b39535.binning_data.json,7604187,6000,77,17:31.6,com.sec.android.app.shealth,55:56.8,6a46b975-804f-4d9f-868e-18a2b7b39535.source_info.json,1.4537017,11054.22,571.76,14228,VfS0qUERdZ,com.sec.android.app.shealth,0,6a46b975-804f-4d9f-868e-18a2b7b39535.achievement.json,6a46b975-804f-4d9f-868e-18a2b7b39535,1.63763E+12
6274,c9c0c183-5170-4461-a1b3-4823c5ec2967.binning_data.json,3245224,6000,53,58:42.2,com.sec.android.app.shealth,15:26.3,c9c0c183-5170-4461-a1b3-4823c5ec2967.source_info.json,1.5127583,4909.24,251.88,6221,VfS0qUERdZ,com.sec.android.app.shealth,0,c9c0c183-5170-4461-a1b3-4823c5ec2967.achievement.json,c9c0c183-5170-4461-a1b3-4823c5ec2967,1.6378E+12
4885,ec9a50b2-d603-418b-8ae7-aa67a01d325f.binning_data.json,2593693,6000,18,56:34.1,com.sec.android.app.shealth,15:39.9,ec9a50b2-d603-418b-8ae7-aa67a01d325f.source_info.json,1.4578438,3781.2,195.24,4867,VfS0qUERdZ,com.sec.android.app.shealth,0,ec9a50b2-d603-418b-8ae7-aa67a01d325f.achievement.json,ec9a50b2-d603-418b-8ae7-aa67a01d325f,1.63771E+12
10413,a4112178-daba-4624-bb7b-710bf10e825f.binning_data.json,5948987,6000,0,55:19.5,com.sec.android.app.shealth,35:47.3,a4112178-daba-4624-bb7b-710bf10e825f.source_info.json,1.3184361,7843.36,414.13,10413,VfS0qUERdZ,com.sec.android.app.shealth,0,a4112178-daba-4624-bb7b-710bf10e825f.achievement.json,a4112178-daba-4624-bb7b-710bf10e825f,1.63788E+12
3221,068c11be-5f87-4b46-808c-d15046d9985a.binning_data.json,1616212,6000,37,55:51.6,com.sec.android.app.shealth,33:11.1,068c11be-5f87-4b46-808c-d15046d9985a.source_info.json,1.5648688,2529.16,126.69,3184,VfS0qUERdZ,com.sec.android.app.shealth,0,068c11be-5f87-4b46-808c-d15046d9985a.achievement.json,068c11be-5f87-4b46-808c-d15046d9985a,1.63797E+12
1043,95e4a7c9-76f4-489f-a728-792dffb09cc2.binning_data.json,588420,6000,0,57:28.6,com.sec.android.app.shealth,17:19.9,95e4a7c9-76f4-489f-a728-792dffb09cc2.source_info.json,1.3407936,788.95,41.34,1043,VfS0qUERdZ,com.sec.android.app.shealth,0,95e4a7c9-76f4-489f-a728-792dffb09cc2.achievement.json,95e4a7c9-76f4-489f-a728-792dffb09cc2,1.63806E+12
2850,295a4f7e-1cc1-4d99-aee4-11a90002efc9.binning_data.json,1557324,6000,8,15:12.0,com.sec.android.app.shealth,55:32.1,295a4f7e-1cc1-4d99-aee4-11a90002efc9.source_info.json,1.4167757,2206.38,113.66,2842,VfS0qUERdZ,com.sec.android.app.shealth,0,295a4f7e-1cc1-4d99-aee4-11a90002efc9.achievement.json,295a4f7e-1cc1-4d99-aee4-11a90002efc9,1.63814E+12
2663,8b3ace39-ba5b-49a6-9f1c-2983e42b9155.binning_data.json,1413095,6000,7,53:33.2,com.sec.android.app.shealth,36:01.5,8b3ace39-ba5b-49a6-9f1c-2983e42b9155.source_info.json,1.475505,2085.03,108.3,2656,VfS0qUERdZ,com.sec.android.app.shealth,0,8b3ace39-ba5b-49a6-9f1c-2983e42b9155.achievement.json,8b3ace39-ba5b-49a6-9f1c-2983e42b9155,1.63823E+12
1592,6b486acf-7f75-46e0-a0dd-34c29a38dbd2.binning_data.json,815467,6000,4,36:32.1,com.sec.android.app.shealth,14:09.4,6b486acf-7f75-46e0-a0dd-34c29a38dbd2.source_info.json,1.5259467,1244.36,62.41,1588,VfS0qUERdZ,com.sec.android.app.shealth,0,6b486acf-7f75-46e0-a0dd-34c29a38dbd2.achievement.json,6b486acf-7f75-46e0-a0dd-34c29a38dbd2,1.63832E+12
3714,046f3bff-2a41-4a0b-935d-1b2890ea9350.binning_data.json,1925834,6000,40,23:36.5,com.sec.android.app.shealth,38:21.6,046f3bff-2a41-4a0b-935d-1b2890ea9350.source_info.json,1.5007519,2890.2,147.38,3674,VfS0qUERdZ,com.sec.android.app.shealth,0,046f3bff-2a41-4a0b-935d-1b2890ea9350.achievement.json,046f3bff-2a41-4a0b-935d-1b2890ea9350,1.63849E+12
7180,ad5aaeae-2898-4b17-b8f2-31aaa316cf52.binning_data.json,3686869,6000,55,57:24.8,com.sec.android.app.shealth,15:58.4,ad5aaeae-2898-4b17-b8f2-31aaa316cf52.source_info.json,1.5201976,5604.77,284.55,7125,VfS0qUERdZ,com.sec.android.app.shealth,0,ad5aaeae-2898-4b17-b8f2-31aaa316cf52.achievement.json,ad5aaeae-2898-4b17-b8f2-31aaa316cf52,1.6384E+12
1912,756e002a-e192-4eed-a193-e41e3252db6f.binning_data.json,998089,6000,21,57:49.3,com.sec.android.app.shealth,43:28.2,756e002a-e192-4eed-a193-e41e3252db6f.source_info.json,1.4951569,1492.3,76.6,1891,VfS0qUERdZ,com.sec.android.app.shealth,0,756e002a-e192-4eed-a193-e41e3252db6f.achievement.json,756e002a-e192-4eed-a193-e41e3252db6f,1.63858E+12
7696,a7339cca-0239-45b9-b7b5-c947757a53f3.binning_data.json,4020411,6000,35,24:03.5,com.sec.android.app.shealth,56:16.8,a7339cca-0239-45b9-b7b5-c947757a53f3.source_info.json,1.4950732,6010.81,308.09,7661,VfS0qUERdZ,com.sec.android.app.shealth,0,a7339cca-0239-45b9-b7b5-c947757a53f3.achievement.json,a7339cca-0239-45b9-b7b5-c947757a53f3,1.63884E+12
6571,1fe7acbd-e2e3-4ab4-883e-0a25fd578a70.binning_data.json,3519368,6000,46,20:11.7,com.sec.android.app.shealth,32:48.8,1fe7acbd-e2e3-4ab4-883e-0a25fd578a70.source_info.json,1.4628221,5148.21,266.7,6525,VfS0qUERdZ,com.sec.android.app.shealth,0,1fe7acbd-e2e3-4ab4-883e-0a25fd578a70.achievement.json,1fe7acbd-e2e3-4ab4-883e-0a25fd578a70,1.63875E+12
7764,1b0d746a-5e17-430a-9ebb-fe26dd9ff605.binning_data.json,4141716,6000,37,36:03.5,com.sec.android.app.shealth,45:14.9,1b0d746a-5e17-430a-9ebb-fe26dd9ff605.source_info.json,1.4439231,5980.32,310.66,7727,VfS0qUERdZ,com.sec.android.app.shealth,0,1b0d746a-5e17-430a-9ebb-fe26dd9ff605.achievement.json,1b0d746a-5e17-430a-9ebb-fe26dd9ff605,1.63866E+12
4070,888f78fc-5c89-4cde-abaf-32277ab3d263.binning_data.json,2120938,6000,26,36:51.7,com.sec.android.app.shealth,35:28.1,888f78fc-5c89-4cde-abaf-32277ab3d263.source_info.json,1.4858752,3151.45,161.71,4044,VfS0qUERdZ,com.sec.android.app.shealth,0,888f78fc-5c89-4cde-abaf-32277ab3d263.achievement.json,888f78fc-5c89-4cde-abaf-32277ab3d263,1.63909E+12
15179,44e93b5e-aa22-4714-928a-c8a193e3f0a9.binning_data.json,8366125,6000,76,55:26.9,com.sec.android.app.shealth,37:50.4,44e93b5e-aa22-4714-928a-c8a193e3f0a9.source_info.json,1.3835974,11575.35,608.77,15103,VfS0qUERdZ,com.sec.android.app.shealth,0,44e93b5e-aa22-4714-928a-c8a193e3f0a9.achievement.json,44e93b5e-aa22-4714-928a-c8a193e3f0a9,1.63892E+12
2615,8d6d33e5-6eab-44fa-8755-7817665726c6.binning_data.json,1417639,6000,0,38:37.3,com.sec.android.app.shealth,56:05.1,8d6d33e5-6eab-44fa-8755-7817665726c6.source_info.json,1.4055618,1992.58,102.96999,2615,VfS0qUERdZ,com.sec.android.app.shealth,0,8d6d33e5-6eab-44fa-8755-7817665726c6.achievement.json,8d6d33e5-6eab-44fa-8755-7817665726c6,1.63901E+12
7575,9ce1f692-01b6-46f7-a9e6-10b844cf77e7.binning_data.json,4243211,6000,0,15:15.4,com.sec.android.app.shealth,40:35.4,9ce1f692-01b6-46f7-a9e6-10b844cf77e7.source_info.json,1.3491763,5724.84,301.7,7575,VfS0qUERdZ,com.sec.android.app.shealth,0,9ce1f692-01b6-46f7-a9e6-10b844cf77e7.achievement.json,9ce1f692-01b6-46f7-a9e6-10b844cf77e7,1.63918E+12
13911,5a04ee57-b12d-45a7-9126-f225a5dd146a.binning_data.json,7542251,6000,2,05:42.6,com.sec.android.app.shealth,55:40.9,5a04ee57-b12d-45a7-9126-f225a5dd146a.source_info.json,1.4114288,10645.35,553.85,13909,VfS0qUERdZ,com.sec.android.app.shealth,0,5a04ee57-b12d-45a7-9126-f225a5dd146a.achievement.json,5a04ee57-b12d-45a7-9126-f225a5dd146a,1.63935E+12
4770,bfdc6831-0520-46d8-b7f3-f1f9f24d45a4.binning_data.json,2478069,6000,5,38:27.2,com.sec.android.app.shealth,55:43.9,bfdc6831-0520-46d8-b7f3-f1f9f24d45a4.source_info.json,1.5028995,3724.29,189.01,4765,VfS0qUERdZ,com.sec.android.app.shealth,0,bfdc6831-0520-46d8-b7f3-f1f9f24d45a4.achievement.json,bfdc6831-0520-46d8-b7f3-f1f9f24d45a4,1.63927E+12
2904,7a536b5a-b42e-4194-b0d0-1243bbe84741.binning_data.json,1590317,6000,4,17:01.1,com.sec.android.app.shealth,17:28.3,7a536b5a-b42e-4194-b0d0-1243bbe84741.source_info.json,1.4066693,2237.05,115.74,2900,VfS0qUERdZ,com.sec.android.app.shealth,0,7a536b5a-b42e-4194-b0d0-1243bbe84741.achievement.json,7a536b5a-b42e-4194-b0d0-1243bbe84741,1.63944E+12
2029,3b2ecf44-4b16-459d-9578-b2168871062c.binning_data.json,1078926,6000,3,35:56.4,com.sec.android.app.shealth,14:32.9,3b2ecf44-4b16-459d-9578-b2168871062c.source_info.json,1.4375036,1550.96,80.18,2026,VfS0qUERdZ,com.sec.android.app.shealth,0,3b2ecf44-4b16-459d-9578-b2168871062c.achievement.json,3b2ecf44-4b16-459d-9578-b2168871062c,1.63961E+12
1352,27029704-b0b0-4945-8d3c-f7c95dade44f.binning_data.json,709070,6000,1,56:27.5,com.sec.android.app.shealth,16:01.6,27029704-b0b0-4945-8d3c-f7c95dade44f.source_info.json,1.4883993,1055.38,53.77,1351,VfS0qUERdZ,com.sec.android.app.shealth,0,27029704-b0b0-4945-8d3c-f7c95dade44f.achievement.json,27029704-b0b0-4945-8d3c-f7c95dade44f,1.6397E+12
11309,3bf8d1f9-356f-496a-8ee0-2570ec831663.binning_data.json,6401256,6000,16,03:39.1,com.sec.android.app.shealth,02:53.4,3bf8d1f9-356f-496a-8ee0-2570ec831663.source_info.json,1.3417459,8588.86,449.15,11293,VfS0qUERdZ,com.sec.android.app.shealth,0,3bf8d1f9-356f-496a-8ee0-2570ec831663.achievement.json,3bf8d1f9-356f-496a-8ee0-2570ec831663,1.63953E+12
1758,323566ea-88d6-43dd-b2b0-4d46315ce5e5.binning_data.json,847106,6000,30,23:05.5,com.sec.android.app.shealth,58:15.9,323566ea-88d6-43dd-b2b0-4d46315ce5e5.source_info.json,1.6484933,1396.45,69.92,1728,VfS0qUERdZ,com.sec.android.app.shealth,0,323566ea-88d6-43dd-b2b0-4d46315ce5e5.achievement.json,323566ea-88d6-43dd-b2b0-4d46315ce5e5,1.63979E+12
