com.samsung.health.step_count,1144003,6
speed,pkg_name,count,sample_position_type,time_offset,start_time,calorie,deviceuuid,custom,end_time,datauuid,distance,create_time,update_time
1.053450,com.sec.android.app.shealth,81,,32400000,2021. 12. 02. 오후 2:28:00,2.831116,jj7jIQhOji,,2021. 12. 02. 오후 2:28:59,bb6d35b1-3133-87cf-e95e-57c9f6de2d79,63.207031,2021. 12. 02. 오후 2:28:59,2021. 12. 02. 오후 2:29:00,
0.188997,com.sec.android.app.shealth,15,,32400000,2021. 12. 02. 오후 2:29:00,0.528564,jj7jIQhOji,,2021. 12. 02. 오후 2:29:59,1e56cc9c-903d-aa45-efd5-dac7ea9ef3f1,11.339844,2021. 12. 02. 오후 2:29:59,2021. 12. 02. 오후 2:30:00,
0.503320,com.sec.android.app.shealth,38,,32400000,2021. 12. 02. 오후 2:30:00,1.319824,jj7jIQhOji,,2021. 12. 02. 오후 2:30:59,f64f3beb-5d4a-7b1b-1aa2-e0ff5fce79f7,30.199219,2021. 12. 02. 오후 2:30:59,2021. 12. 02. 오후 2:31:00,
1.046322,com.sec.android.app.shealth,79,,32400000,2021. 12. 02. 오후 2:31:00,2.739380,jj7jIQhOji,,2021. 12. 02. 오후 2:31:59,6f2614a9-c086-1a03-5ec1-0ae55b36f09b,62.779297,2021. 12. 02. 오후 2:31:59,2021. 12. 02. 오후 2:32:00,
0.790527,com.sec.android.app.shealth,61,,32400000,2021. 12. 02. 오후 2:32:00,2.130005,jj7jIQhOji,,2021. 12. 02. 오후 2:32:59,2d4d1f22-af48-61dd-88b8-becb9da1c091,47.431641,2021. 12. 02. 오후 2:32:59,2021. 12. 02. 오후 2:33:00,
1.348438,com.sec.android.app.shealth,103,,32400000,2021. 12. 02. 오후 2:33:00,3.586243,jj7jIQhOji,,2021. 12. 02. 오후 2:33:59,97bd7c3a-9d59-9336-8b5c-c1898626e1c2,80.906250,2021. 12. 02. 오후 2:33:59,2021. 12. 02. 오후 2:34:00,
1.093685,com.sec.android.app.shealth,84,,32400000,2021. 12. 02. 오후 2:34:00,2.930725,jj7jIQhOji,,2021. 12. 02. 오후 2:34:59,44e959b4-15e0-d929-56e1-223aa4c65eb6,65.621094,2021. 12. 02. 오후 2:34:59,2021. 12. 02. 오후 2:35:00,
1.202930,com.sec.android.app.shealth,91,,32400000,2021. 12. 02. 오후 2:35:00,3.159424,jj7jIQhOji,,2021. 12. 02. 오후 2:35:59,fd5b4af4-f825-b438-5574-ccd9306b6ce8,72.175781,2021. 12. 02. 오후 2:35:59,2021. 12. 02. 오후 2:36:00,
1.212923,com.sec.android.app.shealth,93,,32400000,2021. 12. 02. 오후 2:36:00,3.241699,jj7jIQhOji,,2021. 12. 02. 오후 2:36:59,72de1413-3b71-9f0b-3769-80caf7f3fc22,72.775391,2021. 12. 02. 오후 2:36:59,2021. 12. 02. 오후 2:37:00,
1.226595,com.sec.android.app.shealth,93,,32400000,2021. 12. 02. 오후 2:37:00,3.230347,jj7jIQhOji,,2021. 12. 02. 오후 2:37:59,f3e47879-15f9-dbec-de20-462081cc5c77,73.595703,2021. 12. 02. 오후 2:37:59,2021. 12. 02. 오후 2:38:00,
1.199089,com.sec.android.app.shealth,90,,32400000,2021. 12. 02. 오후 2:38:00,3.127380,jj7jIQhOji,,2021. 12. 02. 오후 2:38:59,e9c346d7-4f5f-d5f3-d777-ef795bbd2a44,71.945312,2021. 12. 02. 오후 2:38:59,2021. 12. 02. 오후 2:39:00,
1.119824,com.sec.android.app.shealth,85,,32400000,2021. 12. 02. 오후 2:39:00,2.957703,jj7jIQhOji,,2021. 12. 02. 오후 2:39:59,aded7e95-cfaf-354a-fca8-f4a29aeb0aeb,67.189453,2021. 12. 02. 오후 2:39:59,2021. 12. 02. 오후 2:40:00,
1.211751,com.sec.android.app.shealth,93,,32400000,2021. 12. 02. 오후 2:40:00,3.242859,jj7jIQhOji,,2021. 12. 02. 오후 2:40:59,2ade2754-e3f5-737e-bd45-937a05807618,72.705078,2021. 12. 02. 오후 2:40:59,2021. 12. 02. 오후 2:41:00,
1.153385,com.sec.android.app.shealth,90,,32400000,2021. 12. 02. 오후 2:41:00,3.161133,jj7jIQhOji,,2021. 12. 02. 오후 2:41:59,f00f17f5-2f63-6cfc-1796-76b74c92f756,69.203125,2021. 12. 02. 오후 2:41:59,2021. 12. 02. 오후 2:42:00,
0.580859,com.sec.android.app.shealth,45,,32400000,2021. 12. 02. 오후 2:42:00,1.578979,jj7jIQhOji,,2021. 12. 02. 오후 2:42:59,bd809641-3090-0bc6-93af-e23d2d2ea400,34.851562,2021. 12. 02. 오후 2:42:59,2021. 12. 02. 오후 2:43:00,
0.142122,com.sec.android.app.shealth,11,,32400000,2021. 12. 02. 오후 2:43:00,0.386719,jj7jIQhOji,,2021. 12. 02. 오후 2:43:59,9f5d7ba8-6eae-3c9f-94af-39eab26049c9,8.527344,2021. 12. 02. 오후 2:43:59,2021. 12. 02. 오후 2:44:00,
0.294922,com.sec.android.app.shealth,23,,32400000,2021. 12. 02. 오후 2:44:00,0.804565,jj7jIQhOji,,2021. 12. 02. 오후 2:44:59,321864e9-1730-4741-4fc7-0dbe1c4bccfd,17.695312,2021. 12. 02. 오후 2:44:59,2021. 12. 02. 오후 2:45:00,
1.436296,com.sec.android.app.shealth,111,,32400000,2021. 12. 02. 오후 2:45:00,3.870850,jj7jIQhOji,,2021. 12. 02. 오후 2:45:59,147ff0f1-1b0f-a09c-1e70-32e266ee978c,86.177734,2021. 12. 02. 오후 2:45:59,2021. 12. 02. 오후 2:46:00,
1.361947,com.sec.android.app.shealth,105,,32400000,2021. 12. 02. 오후 2:46:00,3.658936,jj7jIQhOji,,2021. 12. 02. 오후 2:46:59,c618228f-0d63-7e78-69d7-f62d667715d5,81.716797,2021. 12. 02. 오후 2:46:59,2021. 12. 02. 오후 2:47:00,
1.481283,com.sec.android.app.shealth,114,,32400000,2021. 12. 02. 오후 2:47:00,3.968628,jj7jIQhOji,,2021. 12. 02. 오후 2:47:59,4df19c5a-5139-af5a-ce8e-9f5c9e9ad234,88.876953,2021. 12. 02. 오후 2:47:59,2021. 12. 02. 오후 2:48:00,
1.250456,com.sec.android.app.shealth,98,,32400000,2021. 12. 02. 오후 2:48:00,3.433472,jj7jIQhOji,,2021. 12. 02. 오후 2:48:59,25b8d3b2-8ddc-dbf7-1a82-7823d31c3d28,75.027344,2021. 12. 02. 오후 2:48:59,2021. 12. 02. 오후 2:49:00,
0.189258,com.sec.android.app.shealth,15,,32400000,2021. 12. 02. 오후 2:49:00,0.527588,jj7jIQhOji,,2021. 12. 02. 오후 2:49:59,cebdfde2-a9bf-0655-3dd5-0e0b51a54809,11.355469,2021. 12. 02. 오후 2:49:59,2021. 12. 02. 오후 2:50:00,
0.230534,com.sec.android.app.shealth,18,,32400000,2021. 12. 02. 오후 2:50:00,0.631104,jj7jIQhOji,,2021. 12. 02. 오후 2:50:59,12a689f8-fa67-8d85-259b-9c47bcfd6710,13.832031,2021. 12. 02. 오후 2:50:59,2021. 12. 02. 오후 2:51:00,
0.075618,com.sec.android.app.shealth,6,,32400000,2021. 12. 02. 오후 3:00:00,0.211304,jj7jIQhOji,,2021. 12. 02. 오후 3:00:59,e97577c7-00db-da19-93db-de43011507ac,4.537109,2021. 12. 02. 오후 3:00:59,2021. 12. 02. 오후 3:01:10,
0.525000,com.sec.android.app.shealth,42,,32400000,2021. 12. 02. 오후 3:01:00,1.485229,jj7jIQhOji,,2021. 12. 02. 오후 3:01:59,a958b10e-7801-4dad-b608-256693ad87f2,31.500000,2021. 12. 02. 오후 3:01:59,2021. 12. 02. 오후 3:02:00,
1.412728,com.sec.android.app.shealth,113,,32400000,2021. 12. 02. 오후 3:02:00,3.997192,jj7jIQhOji,,2021. 12. 02. 오후 3:02:59,efdaf5cc-9414-8371-d890-c95f001dbcf2,84.763672,2021. 12. 02. 오후 3:02:59,2021. 12. 02. 오후 3:04:00,
0.439518,com.sec.android.app.shealth,35,,32400000,2021. 12. 02. 오후 3:26:00,1.238403,jj7jIQhOji,,2021. 12. 02. 오후 3:26:59,150b784f-25bc-65b4-5bda-87edae7f5fa8,26.371094,2021. 12. 02. 오후 3:26:59,2021. 12. 02. 오후 3:27:00,
0.332585,com.sec.android.app.shealth,26,,32400000,2021. 12. 02. 오후 3:27:00,0.914551,jj7jIQhOji,,2021. 12. 02. 오후 3:27:59,7574a329-ef60-fe10-63f8-0c407c57980d,19.955078,2021. 12. 02. 오후 3:27:59,2021. 12. 02. 오후 3:28:37,
0.162858,com.sec.android.app.shealth,13,,32400000,2021. 12. 02. 오후 3:28:00,0.461304,jj7jIQhOji,,2021. 12. 02. 오후 3:28:59,3198f047-3818-0efc-ba79-f0bb2ef2d59e,9.771484,2021. 12. 02. 오후 3:28:59,2021. 12. 02. 오후 3:29:00,
0.113802,com.sec.android.app.shealth,9,,32400000,2021. 12. 02. 오후 3:29:00,0.316406,jj7jIQhOji,,2021. 12. 02. 오후 3:29:59,1b556dd7-d2c2-e7c8-927d-9f5f6aa1e37b,6.828125,2021. 12. 02. 오후 3:29:59,2021. 12. 02. 오후 3:30:00,
0.569824,com.sec.android.app.shealth,44,,32400000,2021. 12. 02. 오후 3:30:00,1.536255,jj7jIQhOji,,2021. 12. 02. 오후 3:30:59,5ad87bf0-e9d4-6a9e-fbd0-67715715df47,34.189453,2021. 12. 02. 오후 3:30:59,2021. 12. 02. 오후 3:31:00,
0.161914,com.sec.android.app.shealth,12,,32400000,2021. 12. 02. 오후 3:33:00,0.470459,jj7jIQhOji,,2021. 12. 02. 오후 3:33:59,7de0bdbe-44fa-8fdb-afa9-0a78f49002e6,9.714844,2021. 12. 02. 오후 3:33:59,2021. 12. 02. 오후 3:34:41,
0.339518,com.sec.android.app.shealth,26,,32400000,2021. 12. 02. 오후 3:34:00,0.907959,jj7jIQhOji,,2021. 12. 02. 오후 3:34:59,c0545143-4182-1ed1-bc05-d84ef074f074,20.371094,2021. 12. 02. 오후 3:34:59,2021. 12. 02. 오후 3:35:00,
1.056120,com.sec.android.app.shealth,83,,32400000,2021. 12. 02. 오후 3:35:00,2.912964,jj7jIQhOji,,2021. 12. 02. 오후 3:35:59,702dc86a-ca6f-35d7-c462-a5a5b759a8eb,63.367188,2021. 12. 02. 오후 3:35:59,2021. 12. 02. 오후 3:36:00,
0.144564,com.sec.android.app.shealth,11,,32400000,2021. 12. 02. 오후 3:38:00,0.383057,jj7jIQhOji,,2021. 12. 02. 오후 3:38:59,f4a58b70-fc93-5a54-21ca-233fb607ca77,8.673828,2021. 12. 02. 오후 3:38:59,2021. 12. 02. 오후 3:39:00,
0.554395,com.sec.android.app.shealth,42,,32400000,2021. 12. 02. 오후 3:39:00,1.461670,jj7jIQhOji,,2021. 12. 02. 오후 3:39:59,bcb7e890-b6d7-c059-c45b-3e29ae7ca148,33.263672,2021. 12. 02. 오후 3:39:59,2021. 12. 02. 오후 3:40:20,
0.290918,com.sec.android.app.shealth,23,,32400000,2021. 12. 02. 오후 3:40:00,0.812866,jj7jIQhOji,,2021. 12. 02. 오후 3:40:59,9eb809e8-a885-c254-c4fe-680dfe35c7f5,17.455078,2021. 12. 02. 오후 3:40:59,2021. 12. 02. 오후 3:41:00,
0.257715,com.sec.android.app.shealth,20,,32400000,2021. 12. 02. 오후 3:41:00,0.701538,jj7jIQhOji,,2021. 12. 02. 오후 3:41:59,732d23db-b60f-05cc-cae0-fedfa4a06838,15.462891,2021. 12. 02. 오후 3:41:59,2021. 12. 02. 오후 3:42:00,
0.184277,com.sec.android.app.shealth,14,,32400000,2021. 12. 02. 오후 3:42:00,0.488647,jj7jIQhOji,,2021. 12. 02. 오후 3:42:59,dfd6ee1c-f638-c133-3c19-203afea62e83,11.056641,2021. 12. 02. 오후 3:42:59,2021. 12. 02. 오후 3:43:00,
0.209310,com.sec.android.app.shealth,16,,32400000,2021. 12. 02. 오후 3:43:00,0.560059,jj7jIQhOji,,2021. 12. 02. 오후 3:43:59,6bedb43a-34c4-095a-9a6d-42ada3478245,12.558594,2021. 12. 02. 오후 3:43:59,2021. 12. 02. 오후 3:44:00,
0.144043,com.sec.android.app.shealth,11,,32400000,2021. 12. 02. 오후 3:44:00,0.386108,jj7jIQhOji,,2021. 12. 02. 오후 3:44:59,7f74fbf0-a02b-64c6-d02c-1a1cc2c5ca7f,8.642578,2021. 12. 02. 오후 3:44:59,2021. 12. 02. 오후 3:45:00,
0.159017,com.sec.android.app.shealth,12,,32400000,2021. 12. 02. 오후 3:46:00,0.416626,jj7jIQhOji,,2021. 12. 02. 오후 3:46:59,04c7c2ce-ac58-8b5b-6322-2366201a10d4,9.541016,2021. 12. 02. 오후 3:46:59,2021. 12. 02. 오후 3:47:00,
0.134082,com.sec.android.app.shealth,10,,32400000,2021. 12. 02. 오후 3:47:00,0.346802,jj7jIQhOji,,2021. 12. 02. 오후 3:47:59,5c1d1c34-75cc-763e-8202-7f760b0dcc7f,8.044922,2021. 12. 02. 오후 3:47:59,2021. 12. 02. 오후 3:48:00,
0.337793,com.sec.android.app.shealth,26,,32400000,2021. 12. 02. 오후 3:48:00,0.909180,jj7jIQhOji,,2021. 12. 02. 오후 3:48:59,22f878d6-7e60-bce2-ab2c-76f9306f2490,20.267578,2021. 12. 02. 오후 3:48:59,2021. 12. 02. 오후 3:49:00,
0.269954,com.sec.android.app.shealth,20,,32400000,2021. 12. 02. 오후 3:49:00,0.682373,jj7jIQhOji,,2021. 12. 02. 오후 3:49:59,cb60b3df-d3b5-6e0e-c14f-a8634e2c8697,16.197266,2021. 12. 02. 오후 3:49:59,2021. 12. 02. 오후 3:50:00,
0.274251,com.sec.android.app.shealth,21,,32400000,2021. 12. 02. 오후 3:50:00,0.731934,jj7jIQhOji,,2021. 12. 02. 오후 3:50:59,23a98e79-7dbe-d9a7-02dc-eddcbc85fa44,16.455078,2021. 12. 02. 오후 3:50:59,2021. 12. 02. 오후 3:51:00,
0.322559,com.sec.android.app.shealth,25,,32400000,2021. 12. 02. 오후 3:51:00,0.877441,jj7jIQhOji,,2021. 12. 02. 오후 3:51:59,2335ea08-9e41-fba6-2258-4663781e7a65,19.353516,2021. 12. 02. 오후 3:51:59,2021. 12. 02. 오후 3:52:00,
1.067936,com.sec.android.app.shealth,82,,32400000,2021. 12. 02. 오후 3:53:00,2.859375,jj7jIQhOji,,2021. 12. 02. 오후 3:53:59,212fef5f-a03a-eded-cc5a-73e013b8d3bf,64.076172,2021. 12. 02. 오후 3:53:59,2021. 12. 02. 오후 3:54:00,
0.312305,com.sec.android.app.shealth,25,,32400000,2021. 12. 02. 오후 3:54:00,0.888916,jj7jIQhOji,,2021. 12. 02. 오후 3:54:59,e4d344a3-b9c6-8f68-75e5-53520c9a5481,18.738281,2021. 12. 02. 오후 3:54:59,2021. 12. 02. 오후 3:55:00,
0.492318,com.sec.android.app.shealth,32,,32400000,2021. 12. 02. 오후 3:56:00,1.546753,jj7jIQhOji,,2021. 12. 02. 오후 3:56:59,8375521f-3628-fba4-9887-467d1971f63d,29.539062,2021. 12. 02. 오후 3:56:59,2021. 12. 02. 오후 3:57:00,
0.129590,com.sec.android.app.shealth,10,,32400000,2021. 12. 02. 오후 4:00:00,0.348755,jj7jIQhOji,,2021. 12. 02. 오후 4:00:59,f3cb119e-bad7-a1d8-abb4-1346981c110a,7.775391,2021. 12. 02. 오후 4:00:59,2021. 12. 02. 오후 4:01:00,
0.199121,com.sec.android.app.shealth,15,,32400000,2021. 12. 02. 오후 4:01:00,0.520996,jj7jIQhOji,,2021. 12. 02. 오후 4:01:59,890312db-648c-f339-a3d8-5b269eaa1518,11.947266,2021. 12. 02. 오후 4:01:59,2021. 12. 02. 오후 4:02:00,
0.141764,com.sec.android.app.shealth,11,,32400000,2021. 12. 02. 오후 4:02:00,0.384521,jj7jIQhOji,,2021. 12. 02. 오후 4:02:59,a20d0f2b-e79b-db50-27fc-e90159f9daf5,8.505859,2021. 12. 02. 오후 4:02:59,2021. 12. 02. 오후 4:03:00,
0.161816,com.sec.android.app.shealth,12,,32400000,2021. 12. 02. 오후 4:07:00,0.414429,jj7jIQhOji,,2021. 12. 02. 오후 4:07:59,99a90c6c-6c58-cdd4-ff80-2afb9c2ef825,9.708984,2021. 12. 02. 오후 4:07:59,2021. 12. 02. 오후 4:08:00,
0.144108,com.sec.android.app.shealth,11,,32400000,2021. 12. 02. 오후 4:09:00,0.383179,jj7jIQhOji,,2021. 12. 02. 오후 4:09:59,67941bb0-3df7-90c9-c083-d03c3a096bc7,8.646484,2021. 12. 02. 오후 4:09:59,2021. 12. 02. 오후 4:10:00,
0.093034,com.sec.android.app.shealth,7,,32400000,2021. 12. 02. 오후 4:11:00,0.240479,jj7jIQhOji,,2021. 12. 02. 오후 4:11:59,65e91758-9839-f8d3-196e-2881bdb54ade,5.582031,2021. 12. 02. 오후 4:11:59,2021. 12. 02. 오후 4:12:36,
0.054948,com.sec.android.app.shealth,4,,32400000,2021. 12. 02. 오후 4:12:00,0.133545,jj7jIQhOji,,2021. 12. 02. 오후 4:12:59,0d51f409-ab01-d032-5ddd-42d0463554be,3.296875,2021. 12. 02. 오후 4:12:59,2021. 12. 02. 오후 4:13:00,
0.285840,com.sec.android.app.shealth,22,,32400000,2021. 12. 02. 오후 4:13:00,0.766968,jj7jIQhOji,,2021. 12. 02. 오후 4:13:59,7db891bd-c561-ec81-05ba-26d77d772039,17.150391,2021. 12. 02. 오후 4:13:59,2021. 12. 02. 오후 4:14:00,
0.103125,com.sec.android.app.shealth,8,,32400000,2021. 12. 02. 오후 4:14:00,0.280029,jj7jIQhOji,,2021. 12. 02. 오후 4:14:59,2dde592e-76f0-85e3-64b9-04888a389874,6.187500,2021. 12. 02. 오후 4:14:59,2021. 12. 02. 오후 4:15:00,
0.179557,com.sec.android.app.shealth,14,,32400000,2021. 12. 02. 오후 4:16:00,0.491211,jj7jIQhOji,,2021. 12. 02. 오후 4:16:59,17a00f9b-1498-fecf-e43c-0a9e94515181,10.773438,2021. 12. 02. 오후 4:16:59,2021. 12. 02. 오후 4:17:00,
0.252279,com.sec.android.app.shealth,14,,32400000,2021. 12. 02. 오후 4:17:00,1.069214,jj7jIQhOji,,2021. 12. 02. 오후 4:17:59,6fe208f4-e3ae-0d5d-ca7e-53ab744eb449,15.136719,2021. 12. 02. 오후 4:17:59,2021. 12. 02. 오후 4:18:00,
0.261393,com.sec.android.app.shealth,20,,32400000,2021. 12. 02. 오후 4:23:00,0.701538,jj7jIQhOji,,2021. 12. 02. 오후 4:23:59,538018c2-c6df-a5a2-07d5-0901d6bee3e1,15.683594,2021. 12. 02. 오후 4:23:59,2021. 12. 02. 오후 4:24:00,
0.324023,com.sec.android.app.shealth,25,,32400000,2021. 12. 02. 오후 4:24:00,0.873779,jj7jIQhOji,,2021. 12. 02. 오후 4:24:59,f33dd6c2-4c12-1c2e-5545-0107c50f1dc5,19.441406,2021. 12. 02. 오후 4:24:59,2021. 12. 02. 오후 4:25:00,
0.347559,com.sec.android.app.shealth,26,,32400000,2021. 12. 02. 오후 4:25:00,0.898438,jj7jIQhOji,,2021. 12. 02. 오후 4:25:59,bf16e815-2185-8710-62a8-ddb4eeee3477,20.853516,2021. 12. 02. 오후 4:25:59,2021. 12. 02. 오후 4:26:00,
0.103841,com.sec.android.app.shealth,8,,32400000,2021. 12. 02. 오후 4:28:00,0.280273,jj7jIQhOji,,2021. 12. 02. 오후 4:28:59,bc70429a-668f-3a44-d6d5-6327dc7970f9,6.230469,2021. 12. 02. 오후 4:28:59,2021. 12. 02. 오후 4:29:00,
0.236589,com.sec.android.app.shealth,18,,32400000,2021. 12. 02. 오후 4:30:00,0.624878,jj7jIQhOji,,2021. 12. 02. 오후 4:30:59,d18acd97-aa2d-9e34-46f1-1904c454dbe0,14.195312,2021. 12. 02. 오후 4:30:59,2021. 12. 02. 오후 4:33:00,
0.082129,com.sec.android.app.shealth,6,,32400000,2021. 12. 02. 오후 4:33:00,0.206543,jj7jIQhOji,,2021. 12. 02. 오후 4:33:59,c6be53cd-8dba-9d26-ab8e-9546142564cc,4.927734,2021. 12. 02. 오후 4:33:59,2021. 12. 02. 오후 4:34:00,
1.549186,com.sec.android.app.shealth,120,,32400000,2021. 12. 02. 오후 4:35:00,4.187744,jj7jIQhOji,,2021. 12. 02. 오후 4:35:59,777ada61-c863-8958-4d6e-68349cb04f80,92.951172,2021. 12. 02. 오후 4:35:59,2021. 12. 02. 오후 4:36:00,
0.910352,com.sec.android.app.shealth,71,,32400000,2021. 12. 02. 오후 4:36:00,2.485840,jj7jIQhOji,,2021. 12. 02. 오후 4:36:59,5f5e32b5-528b-5e93-9c8c-0ea859c3cbea,54.621094,2021. 12. 02. 오후 4:36:59,2021. 12. 02. 오후 4:37:00,
1.477246,com.sec.android.app.shealth,115,,32400000,2021. 12. 02. 오후 4:38:00,4.024170,jj7jIQhOji,,2021. 12. 02. 오후 4:38:59,545e1d21-521b-f8f9-4781-7db0ac86a0ca,88.634766,2021. 12. 02. 오후 4:38:59,2021. 12. 02. 오후 4:39:00,
1.282422,com.sec.android.app.shealth,100,,32400000,2021. 12. 02. 오후 4:39:00,3.500000,jj7jIQhOji,,2021. 12. 02. 오후 4:39:59,66ea7daf-8d8d-06da-5a69-520a6b7de478,76.945312,2021. 12. 02. 오후 4:39:59,2021. 12. 02. 오후 4:40:00,
0.047982,com.sec.android.app.shealth,4,,32400000,2021. 12. 02. 오후 4:40:00,0.145508,jj7jIQhOji,,2021. 12. 02. 오후 4:40:59,64dbf278-32ed-a53c-e998-38fb9c51bd49,2.878906,2021. 12. 02. 오후 4:40:59,2021. 12. 02. 오후 4:41:00,
0.309440,com.sec.android.app.shealth,23,,32400000,2021. 12. 02. 오후 4:42:00,0.792114,jj7jIQhOji,,2021. 12. 02. 오후 4:42:59,d6aefe21-7a80-eb24-44ea-120bff468fd4,18.566406,2021. 12. 02. 오후 4:42:59,2021. 12. 02. 오후 4:43:00,
0.027474,com.sec.android.app.shealth,2,,32400000,2021. 12. 02. 오후 4:43:00,0.066895,jj7jIQhOji,,2021. 12. 02. 오후 4:43:59,f47c54ea-99b2-edb6-97e5-f421e78e0945,1.648438,2021. 12. 02. 오후 4:43:59,2021. 12. 02. 오후 4:49:00,
0.129980,com.sec.android.app.shealth,10,,32400000,2021. 12. 02. 오후 5:24:00,0.348877,jj7jIQhOji,,2021. 12. 02. 오후 5:24:59,82409763-a514-a330-b252-f6bac48fddee,7.798828,2021. 12. 02. 오후 5:24:59,2021. 12. 02. 오후 5:35:00,
0.229948,com.sec.android.app.shealth,17,,32400000,2021. 12. 02. 오후 5:35:00,0.584595,jj7jIQhOji,,2021. 12. 02. 오후 5:35:59,bb61aa16-421e-f166-5bdb-d0a52ce658eb,13.796875,2021. 12. 02. 오후 5:35:59,2021. 12. 02. 오후 5:36:00,
0.182064,com.sec.android.app.shealth,14,,32400000,2021. 12. 02. 오후 5:36:00,0.488159,jj7jIQhOji,,2021. 12. 02. 오후 5:36:59,fd61bf9a-2392-7c6a-391b-19893888c569,10.923828,2021. 12. 02. 오후 5:36:59,2021. 12. 02. 오후 5:37:00,
1.053255,com.sec.android.app.shealth,77,,32400000,2021. 12. 02. 오후 5:37:00,2.535034,jj7jIQhOji,,2021. 12. 02. 오후 5:37:59,0f08ceb0-f6bb-010c-0959-ce699c39ff8d,63.195312,2021. 12. 02. 오후 5:37:59,2021. 12. 02. 오후 5:41:00,
0.508301,com.sec.android.app.shealth,37,,32400000,2021. 12. 02. 오후 5:41:00,1.207031,jj7jIQhOji,,2021. 12. 02. 오후 5:41:59,31ad81dd-904b-9a33-7f84-8a32d1d51581,30.498047,2021. 12. 02. 오후 5:41:59,2021. 12. 02. 오후 5:42:00,
0.136816,com.sec.android.app.shealth,11,,32400000,2021. 12. 02. 오후 5:53:00,0.391846,jj7jIQhOji,,2021. 12. 02. 오후 5:53:59,809afa3e-648f-091d-d4f8-7b7d13dd46ff,8.208984,2021. 12. 02. 오후 5:53:59,2021. 12. 02. 오후 6:08:00,
0.510319,com.sec.android.app.shealth,39,,32400000,2021. 12. 02. 오후 6:08:00,1.359497,jj7jIQhOji,,2021. 12. 02. 오후 6:08:59,9b022ec1-c320-8d1a-2092-78259ff29d4e,30.619141,2021. 12. 02. 오후 6:08:59,2021. 12. 02. 오후 6:10:00,
0.349349,com.sec.android.app.shealth,27,,32400000,2021. 12. 02. 오후 6:10:00,0.947998,jj7jIQhOji,,2021. 12. 02. 오후 6:10:59,f7eea875-f20e-230d-1ccb-6979292b1306,20.960938,2021. 12. 02. 오후 6:10:59,2021. 12. 02. 오후 6:11:00,
0.079980,com.sec.android.app.shealth,6,,32400000,2021. 12. 02. 오후 6:24:00,0.206787,jj7jIQhOji,,2021. 12. 02. 오후 6:24:59,41575937-c9d1-1772-f148-df1f7c184577,4.798828,2021. 12. 02. 오후 6:24:59,2021. 12. 02. 오후 6:28:17,
0.091764,com.sec.android.app.shealth,7,,32400000,2021. 12. 02. 오후 6:28:00,0.243530,jj7jIQhOji,,2021. 12. 02. 오후 6:28:59,ceb83b6f-59c0-2881-777b-ef0731d8153e,5.505859,2021. 12. 02. 오후 6:28:59,2021. 12. 02. 오후 6:29:00,
0.191992,com.sec.android.app.shealth,15,,32400000,2021. 12. 02. 오후 6:30:00,0.525879,jj7jIQhOji,,2021. 12. 02. 오후 6:30:59,95191db1-091f-b9d7-f864-78b7b0b05bf8,11.519531,2021. 12. 02. 오후 6:30:59,2021. 12. 02. 오후 6:31:00,
0.365658,com.sec.android.app.shealth,27,,32400000,2021. 12. 02. 오후 6:32:00,0.920044,jj7jIQhOji,,2021. 12. 02. 오후 6:32:59,a3d5f42d-ed60-bd4d-6234-1cf1d35a3427,21.939453,2021. 12. 02. 오후 6:32:59,2021. 12. 02. 오후 6:33:43,
0.154753,com.sec.android.app.shealth,12,,32400000,2021. 12. 02. 오후 6:34:00,0.422852,jj7jIQhOji,,2021. 12. 02. 오후 6:34:59,5a51052c-c77a-226a-9fe6-e10c420a5c68,9.285156,2021. 12. 02. 오후 6:34:59,2021. 12. 02. 오후 6:42:00,
0.252995,com.sec.android.app.shealth,19,,32400000,2021. 12. 02. 오후 6:43:00,0.656738,jj7jIQhOji,,2021. 12. 02. 오후 6:43:59,fc7353a2-f4ae-1b5c-33f0-c8af3ea20e27,15.179688,2021. 12. 02. 오후 6:43:59,2021. 12. 02. 오후 6:44:00,
0.081445,com.sec.android.app.shealth,6,,32400000,2021. 12. 02. 오후 6:44:00,0.206543,jj7jIQhOji,,2021. 12. 02. 오후 6:44:59,e8442c35-959c-45c0-15c3-4e430fb0b6f4,4.886719,2021. 12. 02. 오후 6:44:59,2021. 12. 02. 오후 6:45:00,
0.173893,com.sec.android.app.shealth,13,,32400000,2021. 12. 02. 오후 6:45:00,0.446777,jj7jIQhOji,,2021. 12. 02. 오후 6:45:59,a597324f-95ad-ff38-e5a1-d42d1fceb85a,10.433594,2021. 12. 02. 오후 6:45:59,2021. 12. 02. 오후 6:46:00,
0.434766,com.sec.android.app.shealth,34,,32400000,2021. 12. 02. 오후 6:59:00,1.199341,jj7jIQhOji,,2021. 12. 02. 오후 6:59:59,16338b6f-9db3-f17e-44de-7f4971d3633c,26.085938,2021. 12. 02. 오후 6:59:59,2021. 12. 02. 오후 7:00:00,
0.145345,com.sec.android.app.shealth,11,,32400000,2021. 12. 03. 오전 8:43:00,0.380737,jj7jIQhOji,,2021. 12. 03. 오전 8:43:59,f1c37e68-e7fb-ce0c-e200-635ed9bc90a2,8.720703,2021. 12. 03. 오전 8:43:59,2021. 12. 03. 오전 8:44:00,
