pkg_name,heart_beat_count,time_offset,binning_data,max,heart_rate,comment,start_date,start_time,deviceuuid,custom,end_time,datauuid,create_time,update_time,min
com.sec.android.app.shealth,1,32400000,f1dcf2c3-499b-2e51-29cc-d8030e1a2211.binning_data,120.000000,117.000000,,2021-07-13,9:00:00,jj7jIQhOji,,2021. 07. 13. 오전 9:59:11,f1dcf2c3-499b-2e51-29cc-d8030e1a2211,2021. 07. 13. 오전 9:59:11,2021. 07. 13. 오전 9:59:11,78.000000
com.sec.android.app.shealth,1,32400000,,66.000000,66.000000,,2021-09-03,12:30:59,jj7jIQhOji,,2021. 09. 03. 오후 12:30:59,9eb1559e-8915-f678-af13-f8850927771c,2021. 09. 03. 오후 12:30:59,2021. 09. 03. 오후 12:30:59,66.000000
com.sec.android.app.shealth,1,32400000,,69.000000,69.000000,,2021-09-03,13:30:59,jj7jIQhOji,,2021. 09. 03. 오후 1:30:59,b5b4784c-4733-03af-a0d0-d1911b05ff4d,2021. 09. 03. 오후 1:30:59,2021. 09. 03. 오후 1:30:59,66.000000
com.sec.android.app.shealth,1,32400000,ef3e7a3e-229a-d368-4c69-99bc96f2b5f3.binning_data,124.000000,69.000000,,2000-01-06,11:00:00,jj7jIQhOji,,2000. 01. 06. 오전 11:35:07,ef3e7a3e-229a-d368-4c69-99bc96f2b5f3,2000. 01. 06. 오전 11:35:07,2000. 01. 06. 오전 11:35:07,62.000000
com.sec.android.app.shealth,1,32400000,,55.000000,55.000000,,2021-11-28,21:30:59,jj7jIQhOji,,2021. 11. 28. 오후 9:30:59,d7fec5e3-f3c2-38ac-8065-346ed75f8211,2021. 11. 28. 오후 9:30:59,2021. 11. 28. 오후 9:30:59,55.000000
com.sec.android.app.shealth,1,32400000,,79.000000,79.000000,,2021-11-29,9:00:59,jj7jIQhOji,,2021. 11. 29. 오전 9:00:59,3c5f4f99-0187-1673-923b-949f7f775cd6,2021. 11. 29. 오전 9:00:59,2021. 11. 29. 오전 9:00:59,79.000000
com.sec.android.app.shealth,1,32400000,,84.000000,84.000000,,2021-11-29,12:30:59,jj7jIQhOji,,2021. 11. 29. 오후 12:30:59,fc2ee83a-c5ab-5042-e9f8-db5a8d764e79,2021. 11. 29. 오후 12:30:59,2021. 11. 29. 오후 12:30:59,79.000000
com.sec.android.app.shealth,1,32400000,,84.000000,81.000000,,2021-11-29,13:30:59,jj7jIQhOji,,2021. 11. 29. 오후 1:30:59,7414dced-3ad1-b31d-e2a3-e197223bf77a,2021. 11. 29. 오후 1:30:59,2021. 11. 29. 오후 1:30:59,79.000000
com.sec.android.app.shealth,1,32400000,,86.000000,86.000000,,2021-11-29,15:00:59,jj7jIQhOji,,2021. 11. 29. 오후 3:00:59,7c978bca-73ed-8f16-8fd1-a4108d1daf99,2021. 11. 29. 오후 3:00:59,2021. 11. 29. 오후 3:00:59,79.000000
com.sec.android.app.shealth,1,32400000,,86.000000,69.000000,,2021-11-29,16:00:59,jj7jIQhOji,,2021. 11. 29. 오후 4:00:59,8e953855-0fe3-9bca-4a43-31b1ca3eab4e,2021. 11. 29. 오후 4:00:59,2021. 11. 29. 오후 4:00:59,69.000000
com.sec.android.app.shealth,1,32400000,,86.000000,69.000000,,2021-11-29,16:30:59,jj7jIQhOji,,2021. 11. 29. 오후 4:30:59,915b1c0d-0ac1-1ced-1cc4-e9b36bf1a2c8,2021. 11. 29. 오후 4:30:59,2021. 11. 29. 오후 4:30:59,69.000000
com.sec.android.app.shealth,1,32400000,,100.000000,100.000000,,2021-11-29,17:00:59,jj7jIQhOji,,2021. 11. 29. 오후 5:00:59,8c2ed7da-0df3-f4ad-2916-ca32e40c8a23,2021. 11. 29. 오후 5:00:59,2021. 11. 29. 오후 5:00:59,69.000000
com.sec.android.app.shealth,1,32400000,,100.000000,68.000000,,2021-11-29,18:00:59,jj7jIQhOji,,2021. 11. 29. 오후 6:00:59,db7bdba2-a9f3-b6d1-7099-89d36d555b4a,2021. 11. 29. 오후 6:00:59,2021. 11. 29. 오후 6:00:59,68.000000
com.sec.android.app.shealth,1,32400000,,100.000000,78.000000,,2021-11-29,18:30:59,jj7jIQhOji,,2021. 11. 29. 오후 6:30:59,ff3ae2a1-3feb-cb3a-52c9-71d8e81bdae5,2021. 11. 29. 오후 6:30:59,2021. 11. 29. 오후 6:30:59,68.000000
com.sec.android.app.shealth,1,32400000,,100.000000,78.000000,,2021-11-29,19:00:59,jj7jIQhOji,,2021. 11. 29. 오후 7:00:59,95b5f050-49fc-9537-8da9-27ed1c4e8396,2021. 11. 29. 오후 7:00:59,2021. 11. 29. 오후 7:00:59,68.000000
com.sec.android.app.shealth,1,32400000,,100.000000,71.000000,,2021-11-29,19:30:59,jj7jIQhOji,,2021. 11. 29. 오후 7:30:59,c967ae59-402c-226e-ae58-30a719f7bd49,2021. 11. 29. 오후 7:30:59,2021. 11. 29. 오후 7:30:59,68.000000
com.sec.android.app.shealth,1,32400000,,100.000000,82.000000,,2021-11-29,20:00:59,jj7jIQhOji,,2021. 11. 29. 오후 8:00:59,36014cec-3694-a8a5-159d-af5b32b3d3c1,2021. 11. 29. 오후 8:00:59,2021. 11. 29. 오후 8:00:59,68.000000
com.sec.android.app.shealth,1,32400000,,100.000000,76.000000,,2021-11-29,20:30:59,jj7jIQhOji,,2021. 11. 29. 오후 8:30:59,7503e7ac-3c29-3d53-2cb6-f67c423b370b,2021. 11. 29. 오후 8:30:59,2021. 11. 29. 오후 8:30:59,68.000000
com.sec.android.app.shealth,1,32400000,,72.000000,72.000000,,2021-11-30,9:00:59,jj7jIQhOji,,2021. 11. 30. 오전 9:00:59,c24361c8-ec26-f676-02fc-28bc0b90f1ed,2021. 11. 30. 오전 9:00:59,2021. 11. 30. 오전 9:00:59,72.000000
com.sec.android.app.shealth,1,32400000,,91.000000,91.000000,,2021-11-30,10:00:59,jj7jIQhOji,,2021. 11. 30. 오전 10:00:59,e64a2422-4e03-4d7f-cc99-9b2ca02c6105,2021. 11. 30. 오전 10:00:59,2021. 11. 30. 오전 10:00:59,72.000000
com.sec.android.app.shealth,1,32400000,,105.000000,105.000000,,2021-11-30,10:30:59,jj7jIQhOji,,2021. 11. 30. 오전 10:30:59,50d7ee58-6813-b2a4-4563-ffc834d3568c,2021. 11. 30. 오전 10:30:59,2021. 11. 30. 오전 10:30:59,72.000000
com.sec.android.app.shealth,1,32400000,,105.000000,97.000000,,2021-11-30,11:00:59,jj7jIQhOji,,2021. 11. 30. 오전 11:00:59,e6558c22-9a50-5e57-16ab-6ab024f4cc8f,2021. 11. 30. 오전 11:00:59,2021. 11. 30. 오전 11:00:59,72.000000
com.sec.android.app.shealth,1,32400000,,105.000000,68.000000,,2021-11-30,12:00:59,jj7jIQhOji,,2021. 11. 30. 오후 12:00:59,8d0dd12b-1f20-4b13-e133-fe18370ab977,2021. 11. 30. 오후 12:00:59,2021. 11. 30. 오후 12:00:59,68.000000
com.sec.android.app.shealth,1,32400000,,105.000000,63.000000,,2021-11-30,12:30:59,jj7jIQhOji,,2021. 11. 30. 오후 12:30:59,27832ebe-8dcb-9f3f-fd10-29e3b085ebcf,2021. 11. 30. 오후 12:30:59,2021. 11. 30. 오후 12:30:59,63.000000
com.sec.android.app.shealth,1,32400000,,105.000000,63.000000,,2021-11-30,13:00:59,jj7jIQhOji,,2021. 11. 30. 오후 1:00:59,6737a883-ee4d-ca35-f3c5-93ab5bd7f439,2021. 11. 30. 오후 1:00:59,2021. 11. 30. 오후 1:00:59,63.000000
com.sec.android.app.shealth,1,32400000,,105.000000,68.000000,,2021-11-30,14:00:59,jj7jIQhOji,,2021. 11. 30. 오후 2:00:59,0d362b29-5ca0-9d57-112d-e6fdfbdaa035,2021. 11. 30. 오후 2:00:59,2021. 11. 30. 오후 2:00:59,63.000000
com.sec.android.app.shealth,1,32400000,,105.000000,68.000000,,2021-11-30,14:30:59,jj7jIQhOji,,2021. 11. 30. 오후 2:30:59,7c43caaa-378f-69e4-9a80-0be0c79c839f,2021. 11. 30. 오후 2:30:59,2021. 11. 30. 오후 2:30:59,63.000000
com.sec.android.app.shealth,1,32400000,,105.000000,67.000000,,2021-11-30,15:00:59,jj7jIQhOji,,2021. 11. 30. 오후 3:00:59,29663aae-229e-e285-a787-8c8244b52635,2021. 11. 30. 오후 3:00:59,2021. 11. 30. 오후 3:00:59,63.000000
com.sec.android.app.shealth,1,32400000,,105.000000,79.000000,,2021-11-30,15:30:59,jj7jIQhOji,,2021. 11. 30. 오후 3:30:59,cb044053-119d-645f-6afc-205d741ed223,2021. 11. 30. 오후 3:30:59,2021. 11. 30. 오후 3:30:59,63.000000
com.sec.android.app.shealth,1,32400000,,105.000000,100.000000,,2021-11-30,16:00:59,jj7jIQhOji,,2021. 11. 30. 오후 4:00:59,887a9b78-b11a-eabf-3e28-276f2c210d47,2021. 11. 30. 오후 4:00:59,2021. 11. 30. 오후 4:00:59,63.000000
com.sec.android.app.shealth,1,32400000,,105.000000,61.000000,,2021-11-30,16:30:59,jj7jIQhOji,,2021. 11. 30. 오후 4:30:59,c24f56bf-a861-394c-9706-fc601c054681,2021. 11. 30. 오후 4:30:59,2021. 11. 30. 오후 4:30:59,61.000000
com.sec.android.app.shealth,1,32400000,,109.000000,109.000000,,2021-11-30,18:00:59,jj7jIQhOji,,2021. 11. 30. 오후 6:00:59,4dada31f-96cc-9c20-4b21-6844d4dba5b2,2021. 11. 30. 오후 6:00:59,2021. 11. 30. 오후 6:00:59,61.000000
com.sec.android.app.shealth,1,32400000,,109.000000,61.000000,,2021-11-30,18:30:59,jj7jIQhOji,,2021. 11. 30. 오후 6:30:59,95f0f3e5-c698-64f8-1f8e-e9ab8bd7c513,2021. 11. 30. 오후 6:30:59,2021. 11. 30. 오후 6:30:59,61.000000
com.sec.android.app.shealth,1,32400000,,109.000000,63.000000,,2021-11-30,19:00:59,jj7jIQhOji,,2021. 11. 30. 오후 7:00:59,1756e59f-7653-777f-2a26-9b73f8a2b3b0,2021. 11. 30. 오후 7:00:59,2021. 11. 30. 오후 7:00:59,61.000000
com.sec.android.app.shealth,1,32400000,,109.000000,61.000000,,2021-11-30,19:30:59,jj7jIQhOji,,2021. 11. 30. 오후 7:30:59,32745a9a-4c87-b110-8aa3-021c6cf79f89,2021. 11. 30. 오후 7:30:59,2021. 11. 30. 오후 7:30:59,61.000000
com.sec.android.app.shealth,1,32400000,,109.000000,63.000000,,2021-11-30,20:00:59,jj7jIQhOji,,2021. 11. 30. 오후 8:00:59,a4c82dbd-d81b-99ed-d6a0-a5b9dcf74c04,2021. 11. 30. 오후 8:00:59,2021. 11. 30. 오후 8:00:59,61.000000
com.sec.android.app.shealth,1,32400000,,109.000000,65.000000,,2021-11-30,20:30:59,jj7jIQhOji,,2021. 11. 30. 오후 8:30:59,d484f085-bff9-6148-d959-e0462043eb60,2021. 11. 30. 오후 8:30:59,2021. 11. 30. 오후 8:30:59,61.000000
com.sec.android.app.shealth,1,32400000,,106.000000,106.000000,,2021-12-01,9:30:59,jj7jIQhOji,,2021. 12. 01. 오전 9:30:59,c913f280-44bd-1057-0589-ec2fdb56a3a2,2021. 12. 01. 오전 9:30:59,2021. 12. 01. 오전 9:30:59,106.000000
com.sec.android.app.shealth,1,32400000,,106.000000,63.000000,,2021-12-01,10:00:59,jj7jIQhOji,,2021. 12. 01. 오전 10:00:59,9ba5972c-0bf4-fba8-49aa-64813150c266,2021. 12. 01. 오전 10:00:59,2021. 12. 01. 오전 10:00:59,63.000000
com.sec.android.app.shealth,1,32400000,,106.000000,61.000000,,2021-12-01,12:00:59,jj7jIQhOji,,2021. 12. 01. 오후 12:00:59,368bc6aa-c4e9-8809-066c-bea5d90e55b2,2021. 12. 01. 오후 12:00:59,2021. 12. 01. 오후 12:00:59,61.000000
com.sec.android.app.shealth,1,32400000,,106.000000,81.000000,,2021-12-01,12:30:59,jj7jIQhOji,,2021. 12. 01. 오후 12:30:59,4f31b18d-b113-3eda-068c-5c6e083e97b3,2021. 12. 01. 오후 12:30:59,2021. 12. 01. 오후 12:30:59,61.000000
com.sec.android.app.shealth,1,32400000,,106.000000,73.000000,,2021-12-01,1:00:59,jj7jIQhOji,,2021. 12. 01. 오후 1:00:59,4db8c748-f447-bca4-50c0-0973599057ca,2021. 12. 01. 오후 1:00:59,2021. 12. 01. 오후 1:00:59,61.000000
com.sec.android.app.shealth,1,32400000,,106.000000,72.000000,,2021-12-01,14:30:59,jj7jIQhOji,,2021. 12. 01. 오후 2:30:59,28eb5455-e598-6832-20b6-9203cc57eb80,2021. 12. 01. 오후 2:30:59,2021. 12. 01. 오후 2:30:59,61.000000
com.sec.android.app.shealth,1,32400000,,106.000000,73.000000,,2021-12-01,17:00:59,jj7jIQhOji,,2021. 12. 01. 오후 5:00:59,d1f2c15f-8d5c-f407-7c4f-181f6fad401d,2021. 12. 01. 오후 5:00:59,2021. 12. 01. 오후 5:00:59,61.000000
com.sec.android.app.shealth,1,32400000,,106.000000,66.000000,,2021-12-01,18:00:59,jj7jIQhOji,,2021. 12. 01. 오후 6:00:59,d21034e5-c093-b8f2-b829-30d56c25339d,2021. 12. 01. 오후 6:00:59,2021. 12. 01. 오후 6:00:59,61.000000
com.sec.android.app.shealth,1,32400000,,71.000000,71.000000,,2021-12-02,11:00:59,jj7jIQhOji,,2021. 12. 02. 오전 11:00:59,81317ebf-4e57-6099-4556-f96ee2095256,2021. 12. 02. 오전 11:00:59,2021. 12. 02. 오전 11:00:59,71.000000
com.sec.android.app.shealth,1,32400000,,99.000000,99.000000,,2021-12-02,16:30:59,jj7jIQhOji,,2021. 12. 02. 오후 4:30:59,1cda2bcc-82c3-626e-5c55-02c5c2ad4874,2021. 12. 02. 오후 4:30:59,2021. 12. 02. 오후 4:30:59,71.000000
com.sec.android.app.shealth,1,32400000,,99.000000,79.000000,,2021-12-02,17:00:59,jj7jIQhOji,,2021. 12. 02. 오후 5:00:59,8f3d4a2d-0fdb-b2c6-5a78-feeb0b8d60ac,2021. 12. 02. 오후 5:00:59,2021. 12. 02. 오후 5:00:59,71.000000
com.sec.android.app.shealth,1,32400000,,106.000000,106.000000,,2021-12-02,17:30:59,jj7jIQhOji,,2021. 12. 02. 오후 5:30:59,ffc275ec-b9ac-87b4-875a-8f9f14092881,2021. 12. 02. 오후 5:30:59,2021. 12. 02. 오후 5:30:59,71.000000
com.sec.android.app.shealth,1,32400000,,106.000000,74.000000,,2021-12-02,18:00:59,jj7jIQhOji,,2021. 12. 02. 오후 6:00:59,ffde5ef5-a68d-ac13-dd5f-fe60b73f67d4,2021. 12. 02. 오후 6:00:59,2021. 12. 02. 오후 6:00:59,71.000000
com.sec.android.app.shealth,1,32400000,,106.000000,105.000000,,2021-12-02,19:00:59,jj7jIQhOji,,2021. 12. 02. 오후 7:00:59,4ba8d579-fbae-48f9-a054-aaaaba9a9d65,2021. 12. 02. 오후 7:00:59,2021. 12. 02. 오후 7:00:59,71.000000
com.sec.android.app.shealth,1,32400000,,62.000000,62.000000,,2021-12-03,9:00:59,jj7jIQhOji,,2021. 12. 03. 오전 9:00:59,cfb6f23d-43ec-46de-6bc8-053ffb2eb49d,2021. 12. 03. 오전 9:00:59,2021. 12. 03. 오전 9:00:59,62.000000
com.sec.android.app.shealth,1,32400000,,85.000000,85.000000,,2021-12-03,10:00:59,jj7jIQhOji,,2021. 12. 03. 오전 10:00:59,1083d048-88ce-c017-d3c9-1f6d0096ff49,2021. 12. 03. 오전 10:00:59,2021. 12. 03. 오전 10:00:59,62.000000
com.sec.android.app.shealth,1,32400000,,85.000000,58.000000,,2021-12-03,11:00:59,jj7jIQhOji,,2021. 12. 03. 오전 11:00:59,9f437de6-3b06-83c5-e98c-e5ead637efb1,2021. 12. 03. 오전 11:00:59,2021. 12. 03. 오전 11:00:59,58.000000
com.sec.android.app.shealth,1,32400000,,85.000000,68.000000,,2021-12-03,14:30:59,jj7jIQhOji,,2021. 12. 03. 오후 2:30:59,276cb355-96ad-62ad-ad64-ef968366c82f,2021. 12. 03. 오후 2:30:59,2021. 12. 03. 오후 2:30:59,58.000000
com.sec.android.app.shealth,1,32400000,,85.000000,63.000000,,2021-12-03,15:00:59,jj7jIQhOji,,2021. 12. 03. 오후 3:00:59,44d1cd36-aac4-50a5-d02b-e1a3da40ae8c,2021. 12. 03. 오후 3:00:59,2021. 12. 03. 오후 3:00:59,58.000000
com.sec.android.app.shealth,1,32400000,,85.000000,84.000000,,2021-12-03,15:30:59,jj7jIQhOji,,2021. 12. 03. 오후 3:30:59,5241b4d3-e081-681b-053e-e5e52643d045,2021. 12. 03. 오후 3:30:59,2021. 12. 03. 오후 3:30:59,58.000000
com.sec.android.app.shealth,1,32400000,,98.000000,98.000000,,2021-12-03,16:30:59,jj7jIQhOji,,2021. 12. 03. 오후 4:30:59,2a412655-9f9e-f1e6-a41c-1c1e155a6501,2021. 12. 03. 오후 4:30:59,2021. 12. 03. 오후 4:30:59,58.000000
com.sec.android.app.shealth,1,32400000,,98.000000,69.000000,,2021-12-03,19:00:59,jj7jIQhOji,,2021. 12. 03. 오후 7:00:59,ffc79365-1e40-994b-8392-f5c296fedc19,2021. 12. 03. 오후 7:00:59,2021. 12. 03. 오후 7:00:59,58.000000
com.sec.android.app.shealth,1,32400000,,98.000000,74.000000,,2021-12-03,19:30:59,jj7jIQhOji,,2021. 12. 03. 오후 7:30:59,af5a1b82-c088-d5fc-9fe5-dcc6bad9b04a,2021. 12. 03. 오후 7:30:59,2021. 12. 03. 오후 7:30:59,58.000000

