,duration,walk_step,start_date,start_time,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.end_time
247,54054.0,92,2021-10-27 ,10:54:00.000,1.2777778,69.07,3.65,2021-10-27 10:55:00.000
248,,19,2021-10-27 ,10:55:00.000,0.2352946,14.117676,0.6752701,2021-10-27 10:55:59.000
249,13990.0,23,2021-10-27 ,10:55:00.000,1.2222222,17.1,0.92,2021-10-27 10:56:00.000
250,6702.0,9,2021-10-27 ,10:56:00.000,0.9444444,6.33,0.34,2021-10-27 10:57:00.000
251,18129.0,27,2021-10-27 ,10:58:00.000,1.0833333,19.64,1.03,2021-10-27 10:59:00.000
252,,16,2021-10-27 ,10:58:00.000,0.20525716,12.31543,0.5602417,2021-10-27 10:58:59.000
253,,10,2021-10-27 ,11:00:00.000,0.13095297,7.8571777,0.35116577,2021-10-27 11:00:59.000
254,,25,2021-10-27 ,11:01:00.000,0.33315837,19.989502,0.86950684,2021-10-27 11:01:59.000
255,,10,2021-10-27 ,11:02:00.000,0.13363443,8.018066,0.34713745,2021-10-27 11:02:59.000
256,,16,2021-10-27 ,11:03:00.000,0.21362305,12.817383,0.5527725,2021-10-27 11:03:59.000
257,,27,2021-10-27 ,11:04:00.000,0.332666,19.95996,0.9658356,2021-10-27 11:04:59.000
258,,10,2021-10-27 ,11:06:00.000,0.12567952,7.5407715,0.3534088,2021-10-27 11:06:59.000
259,,6,2021-10-27 ,11:07:00.000,0.080863446,4.8518066,0.20600128,2021-10-27 11:07:59.000
260,,7,2021-10-27 ,11:08:00.000,0.09584554,5.7507324,0.24112701,2021-10-27 11:08:59.000
261,,11,2021-10-27 ,11:10:00.000,0.13228352,7.9370117,0.40031433,2021-10-27 11:10:59.000
262,,7,2021-10-27 ,11:19:00.000,0.09530843,5.718506,0.23995209,2021-10-27 11:19:59.000
263,,16,2021-10-27 ,11:32:00.000,0.21113281,12.667969,0.55791473,2021-10-27 11:32:59.000
264,,6,2021-10-27 ,11:34:00.000,0.08064779,4.838867,0.20761108,2021-10-27 11:34:59.000
265,,7,2021-10-27 ,11:38:00.000,0.09313965,5.588379,0.24079132,2021-10-27 11:38:59.000
266,,6,2021-10-27 ,11:40:00.000,0.077364095,4.6418457,0.20989227,2021-10-27 11:40:59.000
267,,18,2021-10-27 ,11:42:00.000,0.24128824,14.477295,0.62104034,2021-10-27 11:42:59.000
268,,13,2021-10-27 ,11:49:00.000,0.17164713,10.298828,0.45246124,2021-10-27 11:49:59.000
269,,6,2021-10-27 ,11:50:00.000,0.48657227,29.194336,1.7152634,2021-10-27 11:50:59.000
270,,41,2021-10-27 ,11:51:00.000,0.5687907,34.12744,1.4619751,2021-10-27 11:51:59.000
271,,9,2021-10-27 ,11:52:00.000,0.1227946,7.367676,0.30812073,2021-10-27 11:52:59.000
272,,13,2021-10-27 ,11:53:00.000,0.1774943,10.649658,0.4380188,2021-10-27 11:53:59.000
273,,26,2021-10-27 ,11:54:00.000,0.5544352,33.266113,1.5704803,2021-10-27 11:54:59.000
274,,2,2021-10-27 ,11:56:00.000,0.027486166,1.6491699,0.06738281,2021-10-27 11:56:59.000
275,,17,2021-10-27 ,11:57:00.000,0.22279459,13.367676,0.5905609,2021-10-27 11:57:59.000
276,,10,2021-10-27 ,11:59:00.000,0.13279216,7.9675293,0.34519958,2021-10-27 11:59:59.000
277,,33,2021-10-27 ,12:00:00.000,0.41862386,25.117432,1.166687,2021-10-27 12:00:59.000
278,,28,2021-10-27 ,12:01:00.000,0.3577189,21.463135,0.9801941,2021-10-27 12:01:59.000
279,,29,2021-10-27 ,12:04:00.000,0.37607422,22.564453,1.0111389,2021-10-27 12:04:59.000
280,,7,2021-10-27 ,12:06:00.000,0.09243164,5.5458984,0.24502563,2021-10-27 12:06:59.000
281,,10,2021-10-27 ,12:07:00.000,0.13040365,7.8242188,0.34901428,2021-10-27 12:07:59.000
282,,14,2021-10-27 ,12:09:00.000,0.18410644,11.046387,0.48806763,2021-10-27 12:09:59.000
283,,10,2021-10-27 ,12:12:00.000,0.13191731,7.915039,0.34698486,2021-10-27 12:12:59.000
284,,15,2021-10-27 ,12:13:00.000,0.19705404,11.823242,0.5236969,2021-10-27 12:13:59.000
285,,1,2021-10-27 ,12:14:00.000,0.013741048,0.8244629,0.034439087,2021-10-27 12:14:59.000
286,,29,2021-10-27 ,12:15:00.000,0.3617106,21.702637,1.0286407,2021-10-27 12:15:59.000
287,,22,2021-10-27 ,12:17:00.000,0.27819824,16.691895,0.77597046,2021-10-27 12:17:59.000
288,,11,2021-10-27 ,12:18:00.000,0.14788412,8.873047,0.38175964,2021-10-27 12:18:59.000
289,,34,2021-10-27 ,12:19:00.000,0.45022786,27.013672,1.182785,2021-10-27 12:19:59.000
290,,54,2021-10-27 ,12:20:00.000,0.97609454,58.565674,2.9300995,2021-10-27 12:20:59.000
291,,11,2021-10-27 ,12:21:00.000,0.14325358,8.595215,0.38502502,2021-10-27 12:21:59.000
292,,12,2021-10-27 ,12:22:00.000,0.15051676,9.031006,0.4234619,2021-10-27 12:22:59.000
293,,30,2021-10-27 ,12:23:00.000,0.39806315,23.88379,1.0348511,2021-10-27 12:23:59.000
294,10071.0,16,2021-10-27 ,12:24:00.000,1.1666666,11.75,0.61,2021-10-27 12:25:00.000
295,,21,2021-10-27 ,12:24:00.000,0.26398113,15.838867,0.74386597,2021-10-27 12:24:59.000
296,,22,2021-10-27 ,12:26:00.000,0.29183757,17.510254,0.7679901,2021-10-27 12:26:59.000
297,,14,2021-10-27 ,12:27:00.000,0.17789714,10.673828,0.49247742,2021-10-27 12:27:59.000
298,,10,2021-10-27 ,12:29:00.000,0.13491617,8.094971,0.34751892,2021-10-27 12:29:59.000
299,,11,2021-10-27 ,12:32:00.000,0.14680175,8.808105,0.38208008,2021-10-27 12:32:59.000
300,,9,2021-10-27 ,12:34:00.000,0.11726888,7.036133,0.31471252,2021-10-27 12:34:59.000
301,,18,2021-10-27 ,12:38:00.000,0.23928222,14.356934,0.62231445,2021-10-27 12:38:59.000
302,,10,2021-10-27 ,12:40:00.000,0.12493083,7.4958496,0.35466003,2021-10-27 12:40:59.000
303,19322.0,32,2021-10-27 ,12:40:00.000,1.2777778,24.69,1.16,2021-10-27 12:41:00.000
304,10382.0,17,2021-10-27 ,12:41:00.000,1.2222222,12.69,0.61,2021-10-27 12:42:00.000
305,,15,2021-10-27 ,12:41:00.000,0.19367675,11.620605,0.52827454,2021-10-27 12:41:59.000
306,54680.0,102,2021-10-27 ,12:42:00.000,1.5277778,83.54,4.05,2021-10-27 12:43:00.000
307,,80,2021-10-27 ,12:42:00.000,1.1103882,66.62329,3.0812378,2021-10-27 12:42:59.000
308,,15,2021-10-27 ,12:43:00.000,0.18686524,11.211914,0.53105164,2021-10-27 12:43:59.000
309,10411.0,19,2021-10-27 ,12:43:00.000,1.3888888,14.46,0.71,2021-10-27 12:44:00.000
310,44429.0,69,2021-10-27 ,12:44:00.000,1.1388888,50.6,2.73,2021-10-27 12:45:00.000
311,,70,2021-10-27 ,12:44:00.000,0.86309814,51.78589,2.4969635,2021-10-27 12:44:59.000
312,,11,2021-10-27 ,12:45:00.000,0.14141439,8.484863,0.38682556,2021-10-27 12:45:59.000
313,,51,2021-10-27 ,12:47:00.000,0.63008624,37.805176,1.8148956,2021-10-27 12:47:59.000
314,42032.0,68,2021-10-27 ,12:47:00.000,1.2033637,50.580006,2.6899989,2021-10-27 12:48:00.000
315,,23,2021-10-27 ,12:48:00.000,0.29462892,17.677734,0.809906,2021-10-27 12:48:59.000
316,33014.0,44,2021-10-27 ,12:48:00.000,0.9444444,31.18,1.72,2021-10-27 12:49:00.000
317,57391.0,84,2021-10-27 ,12:49:00.000,1.0555556,60.58,3.34,2021-10-27 12:50:00.000
318,,65,2021-10-27 ,12:49:00.000,0.7955688,47.73413,2.3274384,2021-10-27 12:49:59.000
319,58697.0,91,2021-10-27 ,12:50:00.000,1.1388888,66.85,3.64,2021-10-27 12:51:00.000
320,,81,2021-10-27 ,12:50:00.000,1.0048462,60.29077,2.8801575,2021-10-27 12:50:59.000
321,,106,2021-10-27 ,12:51:00.000,1.3273396,79.64038,3.744812,2021-10-27 12:51:59.000
322,60000.0,95,2021-10-27 ,12:51:00.000,1.1626667,69.76,3.8,2021-10-27 12:52:00.000
323,,101,2021-10-27 ,12:52:00.000,1.3127605,78.765625,3.5365906,2021-10-27 12:52:59.000
324,60000.0,90,2021-10-27 ,12:52:00.000,1.0886667,65.32,3.6,2021-10-27 12:53:00.000
325,60000.0,94,2021-10-27 ,12:53:00.000,1.1521666,69.13,3.76,2021-10-27 12:54:00.000
326,,120,2021-10-27 ,12:53:00.000,1.5628052,93.76831,4.191925,2021-10-27 12:53:59.000
327,,99,2021-10-27 ,12:54:00.000,1.2663208,75.97925,3.4746246,2021-10-27 12:54:59.000
328,56628.0,86,2021-10-27 ,12:54:00.000,1.1111112,62.92,3.41,2021-10-27 12:55:00.000
329,57896.0,86,2021-10-27 ,12:55:00.000,1.0836486,62.739998,3.4099998,2021-10-27 12:56:00.000
330,,97,2021-10-27 ,12:55:00.000,1.2251587,73.50952,3.4274597,2021-10-27 12:55:59.000
331,47861.0,70,2021-10-27 ,12:56:00.000,1.0555556,50.52,2.78,2021-10-27 12:57:00.000
332,,52,2021-10-27 ,12:56:00.000,0.65338135,39.20288,1.8536377,2021-10-27 12:56:59.000
333,,12,2021-10-27 ,13:00:00.000,0.15610759,9.366455,0.42358398,2021-10-27 13:00:59.000
334,,22,2021-10-27 ,13:01:00.000,0.28533527,17.120117,0.7720642,2021-10-27 13:01:59.000
335,,5,2021-10-27 ,13:05:00.000,0.06715495,4.029297,0.17355347,2021-10-27 13:05:59.000
336,4164.0,6,2021-10-27 ,13:14:00.000,1.0277777,4.28,0.22,2021-10-27 13:15:00.000
337,,10,2021-10-27 ,13:50:00.000,0.1205363,7.2321777,0.36360168,2021-10-27 13:50:59.000

338,15919.0,25,2021-10-28 ,00:18:00.000,1.1388888,18.13,0.95,2021-10-28 00:19:00.000
339,,23,2021-10-28 ,00:19:00.000,0.29346925,17.608154,0.8107605,2021-10-28 00:19:59.000
340,,60,2021-10-28 ,00:20:00.000,0.73667806,44.200684,2.1443787,2021-10-28 00:20:59.000
341,60000.0,100,2021-10-28 ,00:20:00.000,1.228,73.68,3.87,2021-10-28 00:21:00.000
342,,67,2021-10-28 ,00:21:00.000,0.8357666,50.145996,2.3726807,2021-10-28 00:21:59.000
343,59331.0,94,2021-10-28 ,00:21:00.000,1.1666666,69.22,3.75,2021-10-28 00:22:00.000
344,,97,2021-10-28 ,00:22:00.000,1.2239827,73.438965,3.418457,2021-10-28 00:22:59.000
345,58961.0,98,2021-10-28 ,00:22:00.000,1.2377658,72.979996,3.9199991,2021-10-28 00:23:00.000
346,60000.0,97,2021-10-28 ,00:23:00.000,1.1886668,71.32001,3.8699985,2021-10-28 00:24:00.000
347,,98,2021-10-28 ,00:23:00.000,1.213265,72.7959,3.4849396,2021-10-28 00:23:59.000
348,,81,2021-10-28 ,00:24:00.000,1.0127442,60.76465,2.8624268,2021-10-28 00:24:59.000
349,57796.0,95,2021-10-28 ,00:24:00.000,1.2222222,70.64,3.73,2021-10-28 00:25:00.000
350,,107,2021-10-28 ,00:25:00.000,1.3340901,80.04541,3.78833,2021-10-28 00:25:59.000
351,59596.0,98,2021-10-28 ,00:25:00.000,1.2222222,72.84,3.92,2021-10-28 00:26:00.000
352,,111,2021-10-28 ,00:26:00.000,1.4822266,88.93359,4.096222,2021-10-28 00:26:59.000
353,59517.0,111,2021-10-28 ,00:26:00.000,1.5277778,90.93,4.29,2021-10-28 00:27:00.000
354,,94,2021-10-28 ,00:27:00.000,1.5610107,93.660645,4.795883,2021-10-28 00:27:59.000
355,53904.0,82,2021-10-28 ,00:27:00.000,1.7777778,95.83,5.46,2021-10-28 00:28:00.000
356,,62,2021-10-28 ,00:28:00.000,0.7888997,47.333984,2.184143,2021-10-28 00:28:59.000
357,36720.0,57,2021-10-28 ,00:28:00.000,1.1388888,41.82,2.24,2021-10-28 00:29:00.000
358,,12,2021-10-28 ,00:31:00.000,0.15090331,9.054199,0.42643738,2021-10-28 00:31:59.000
359,,6,2021-10-28 ,00:32:00.000,0.07819824,4.6918945,0.21011353,2021-10-28 00:32:59.000
360,,6,2021-10-28 ,00:34:00.000,0.07880859,4.7285156,0.20877075,2021-10-28 00:34:59.000
361,,10,2021-10-28 ,00:37:00.000,0.1292399,7.7543945,0.35151672,2021-10-28 00:37:59.000
362,,7,2021-10-28 ,00:43:00.000,0.08734538,5.2407227,0.24752808,2021-10-28 00:43:59.000
363,,10,2021-10-28 ,00:45:00.000,0.13313802,7.9882812,0.34877014,2021-10-28 00:45:59.000
364,,6,2021-10-28 ,00:47:00.000,0.0777181,4.663086,0.20994568,2021-10-28 00:47:59.000
365,,24,2021-10-28 ,00:48:00.000,0.30559894,18.335938,0.8429718,2021-10-28 00:48:59.000
366,,11,2021-10-28 ,00:50:00.000,0.13712566,8.227539,0.39086914,2021-10-28 00:50:59.000
367,,10,2021-10-28 ,00:51:00.000,0.13720703,8.232422,0.33607483,2021-10-28 00:51:59.000
368,,26,2021-10-28 ,00:59:00.000,0.32287598,19.372559,0.9244232,2021-10-28 00:59:59.000
369,,16,2021-10-28 ,01:03:00.000,0.21280925,12.768555,0.55722046,2021-10-28 01:03:59.000
370,,30,2021-10-28 ,01:07:00.000,0.38030598,22.81836,1.0562744,2021-10-28 01:07:59.000
371,,23,2021-10-28 ,01:10:00.000,0.2945394,17.672363,0.80459595,2021-10-28 01:10:59.000
372,,10,2021-10-28 ,01:13:00.000,0.12226562,7.3359375,0.35856628,2021-10-28 01:13:59.000
373,,34,2021-10-28 ,01:17:00.000,0.43367514,26.020508,1.1965332,2021-10-28 01:17:59.000
374,,12,2021-10-28 ,01:19:00.000,0.15694986,9.416992,0.42045593,2021-10-28 01:19:59.000
375,,44,2021-10-28 ,01:20:00.000,0.55217284,33.13037,1.5551453,2021-10-28 01:20:59.000
376,,10,2021-10-28 ,01:27:00.000,0.12421875,7.453125,0.35717773,2021-10-28 01:27:59.000
377,,14,2021-10-28 ,01:28:00.000,0.18581542,11.148926,0.4828186,2021-10-28 01:28:59.000
378,,18,2021-10-28 ,01:29:00.000,0.22817382,13.69043,0.6339569,2021-10-28 01:29:59.000
379,,13,2021-10-28 ,01:30:00.000,0.17315267,10.38916,0.45036316,2021-10-28 01:30:59.000
380,,11,2021-10-28 ,01:55:00.000,0.1404541,8.427246,0.38702393,2021-10-28 01:55:59.000
381,,23,2021-10-28 ,01:59:00.000,0.2815104,16.890625,0.8257141,2021-10-28 01:59:59.000
382,,12,2021-10-28 ,02:01:00.000,0.14978841,8.987305,0.4297943,2021-10-28 02:01:59.000
383,,8,2021-10-28 ,02:03:00.000,0.10581868,6.349121,0.27804565,2021-10-28 02:03:59.000
384,,18,2021-10-28 ,02:05:00.000,0.22861329,13.716797,0.6335907,2021-10-28 02:05:59.000
385,,38,2021-10-28 ,02:06:00.000,0.47206217,28.32373,1.3534698,2021-10-28 02:06:59.000
386,,14,2021-10-28 ,02:08:00.000,0.17674154,10.604492,0.4975586,2021-10-28 02:08:59.000
387,,7,2021-10-28 ,02:09:00.000,0.089363605,5.3618164,0.24557495,2021-10-28 02:09:59.000
388,,18,2021-10-28 ,02:10:00.000,0.22875977,13.725586,0.6329956,2021-10-28 02:10:59.000
389,,6,2021-10-28 ,02:12:00.000,0.072648115,4.3588867,0.21742249,2021-10-28 02:12:59.000
390,,16,2021-10-28 ,02:13:00.000,0.21070963,12.642578,0.5573883,2021-10-28 02:13:59.000
391,,11,2021-10-28 ,02:16:00.000,0.1396403,8.378418,0.38583374,2021-10-28 02:16:59.000
392,,10,2021-10-28 ,02:23:00.000,0.12161458,7.296875,0.3607788,2021-10-28 02:23:59.000
393,,6,2021-10-28 ,02:24:00.000,0.07143555,4.286133,0.22003174,2021-10-28 02:24:59.000
394,,9,2021-10-28 ,02:25:00.000,0.109733075,6.5839844,0.3244934,2021-10-28 02:25:59.000
395,,19,2021-10-28 ,02:26:00.000,0.24497885,14.69873,0.6654968,2021-10-28 02:26:59.000
396,,7,2021-10-28 ,02:30:00.000,0.08601074,5.1606445,0.25125122,2021-10-28 02:30:59.000
397,,6,2021-10-28 ,02:31:00.000,0.07783203,4.669922,0.2089386,2021-10-28 02:31:59.000
398,,10,2021-10-28 ,02:32:00.000,0.13252766,7.95166,0.34048462,2021-10-28 02:32:59.000
399,,6,2021-10-28 ,02:34:00.000,0.076098636,4.565918,0.21070862,2021-10-28 02:34:59.000
400,,10,2021-10-28 ,02:43:00.000,0.12601726,7.561035,0.3519745,2021-10-28 02:43:59.000
401,,11,2021-10-28 ,02:44:00.000,0.1449056,8.694336,0.3822174,2021-10-28 02:44:59.000
402,,11,2021-10-28 ,02:58:00.000,0.1392334,8.354004,0.38745117,2021-10-28 02:58:59.000
403,,14,2021-10-28 ,02:59:00.000,0.17554525,10.532715,0.49516296,2021-10-28 02:59:59.000
404,,11,2021-10-28 ,03:02:00.000,0.1465332,8.791992,0.38153076,2021-10-28 03:02:59.000
405,,13,2021-10-28 ,03:03:00.000,0.172111,10.32666,0.45140076,2021-10-28 03:03:59.000
406,,12,2021-10-28 ,03:04:00.000,0.15463053,9.277832,0.42034912,2021-10-28 03:04:59.000
407,,28,2021-10-28 ,03:05:00.000,0.36084798,21.650879,0.98657227,2021-10-28 03:05:59.000
408,,15,2021-10-28 ,03:06:00.000,0.19357096,11.614258,0.5237732,2021-10-28 03:06:59.000
409,,12,2021-10-28 ,03:07:00.000,0.16214193,9.728516,0.41400146,2021-10-28 03:07:59.000
410,,34,2021-10-28 ,03:09:00.000,0.45005697,27.003418,1.1826477,2021-10-28 03:09:59.000
411,,6,2021-10-28 ,03:10:00.000,0.07451986,4.4711914,0.21380615,2021-10-28 03:10:59.000
412,,18,2021-10-28 ,03:11:00.000,0.23719889,14.231934,0.6258545,2021-10-28 03:11:59.000
413,,20,2021-10-28 ,03:13:00.000,0.25699055,15.419434,0.7003174,2021-10-28 03:13:59.000
414,,22,2021-10-28 ,03:14:00.000,0.27505696,16.503418,0.77957153,2021-10-28 03:14:59.000
415,,17,2021-10-28 ,03:15:00.000,0.21908365,13.14502,0.60092163,2021-10-28 03:15:59.000
416,,16,2021-10-28 ,03:21:00.000,0.20484212,12.290527,0.56539917,2021-10-28 03:21:59.000
417,,12,2021-10-28 ,03:30:00.000,0.1637858,9.827148,0.3994751,2021-10-28 03:30:59.000
418,,10,2021-10-28 ,03:34:00.000,0.12792969,7.6757812,0.3531494,2021-10-28 03:34:59.000
419,,35,2021-10-28 ,03:35:00.000,0.4456299,26.737793,1.2290039,2021-10-28 03:35:59.000
420,,26,2021-10-28 ,03:38:00.000,0.33569336,20.141602,0.9091339,2021-10-28 03:38:59.000
421,,6,2021-10-28 ,03:47:00.000,0.0796875,4.78125,0.20407104,2021-10-28 03:47:59.000
422,,42,2021-10-28 ,03:54:00.000,0.5451742,32.71045,1.4671173,2021-10-28 03:54:59.000
423,,3,2021-10-28 ,03:55:00.000,0.040291343,2.4174805,0.10404968,2021-10-28 03:55:59.000
424,,26,2021-10-28 ,04:02:00.000,0.33113608,19.868164,0.9151001,2021-10-28 04:02:59.000
425,,7,2021-10-28 ,04:05:00.000,0.08693848,5.2163086,0.24954224,2021-10-28 04:05:59.000
426,,23,2021-10-28 ,04:09:00.000,0.2873698,17.242188,0.818161,2021-10-28 04:09:59.000
427,,14,2021-10-28 ,04:10:00.000,0.18783365,11.27002,0.4850769,2021-10-28 04:10:59.000
428,,14,2021-10-28 ,04:11:00.000,0.18242188,10.9453125,0.49102783,2021-10-28 04:11:59.000
429,,0,2021-10-28 ,04:14:00.000,0.23251954,13.951172,0.91889954,2021-10-28 04:14:59.000
430,,0,2021-10-28 ,04:15:00.000,0.035302736,2.118164,0.15014648,2021-10-28 04:15:59.000
431,,11,2021-10-28 ,04:17:00.000,0.14702962,8.821777,0.38024902,2021-10-28 04:17:59.000
432,,6,2021-10-28 ,04:18:00.000,0.0824707,4.948242,0.20196533,2021-10-28 04:18:59.000
433,,7,2021-10-28 ,04:19:00.000,0.09192708,5.515625,0.24359131,2021-10-28 04:19:59.000
434,,27,2021-10-28 ,04:21:00.000,0.34551594,20.730957,0.9526367,2021-10-28 04:21:59.000
435,,10,2021-10-28 ,04:24:00.000,0.13406576,8.043945,0.34210205,2021-10-28 04:24:59.000
436,,8,2021-10-28 ,04:34:00.000,0.1048584,6.291504,0.27944946,2021-10-28 04:34:59.000
437,,2,2021-10-28 ,04:35:00.000,0.02709961,1.6259766,0.069122314,2021-10-28 04:35:59.000
438,,8,2021-10-28 ,04:42:00.000,0.102132164,6.1279297,0.28131104,2021-10-28 04:42:59.000
439,,11,2021-10-28 ,04:47:00.000,0.1364502,8.187012,0.3932495,2021-10-28 04:47:59.000
440,,21,2021-10-28 ,04:49:00.000,0.2729248,16.375488,0.7367859,2021-10-28 04:49:59.000
441,,10,2021-10-28 ,04:50:00.000,0.12738444,7.6430664,0.35205078,2021-10-28 04:50:59.000
442,,15,2021-10-28 ,04:51:00.000,0.19589844,11.753906,0.5226135,2021-10-28 04:51:59.000
443,,10,2021-10-28 ,04:53:00.000,0.12613119,7.567871,0.35394287,2021-10-28 04:53:59.000
444,,6,2021-10-28 ,04:54:00.000,0.07607422,4.564453,0.21151733,2021-10-28 04:54:59.000
445,,10,2021-10-28 ,04:59:00.000,0.13166504,7.8999023,0.34780884,2021-10-28 04:59:59.000
446,,29,2021-10-28 ,05:00:00.000,0.3557129,21.342773,1.040863,2021-10-28 05:00:59.000
447,,38,2021-10-28 ,05:02:00.000,0.4796224,28.777344,1.346283,2021-10-28 05:02:59.000
448,,6,2021-10-28 ,05:03:00.000,0.07360026,4.4160156,0.21426392,2021-10-28 05:03:59.000
449,,7,2021-10-28 ,05:05:00.000,0.09002279,5.401367,0.24517822,2021-10-28 05:05:59.000
450,,6,2021-10-28 ,05:06:00.000,0.08103841,4.8623047,0.20401001,2021-10-28 05:06:59.000
451,,8,2021-10-28 ,05:15:00.000,0.097648114,5.8588867,0.2871704,2021-10-28 05:15:59.000
452,,10,2021-10-28 ,05:19:00.000,0.123673506,7.42041,0.35614014,2021-10-28 05:19:59.000
453,,11,2021-10-28 ,05:25:00.000,0.13649902,8.189941,0.39291382,2021-10-28 05:25:59.000
454,,6,2021-10-28 ,05:34:00.000,0.07866211,4.7197266,0.20996094,2021-10-28 05:34:59.000
455,,36,2021-10-28 ,05:37:00.000,0.46026203,27.615723,1.2674255,2021-10-28 05:37:59.000
456,,5,2021-10-28 ,05:38:00.000,0.06736653,4.041992,0.1734314,2021-10-28 05:38:59.000
457,,22,2021-10-28 ,05:39:00.000,0.26809895,16.085938,0.7954712,2021-10-28 05:39:59.000
458,,10,2021-10-28 ,05:41:00.000,0.11944173,7.166504,0.36587524,2021-10-28 05:41:59.000
459,,5,2021-10-28 ,05:43:00.000,0.062719725,3.7631836,0.17630005,2021-10-28 05:43:59.000
460,,10,2021-10-28 ,05:44:00.000,0.13219401,7.9316406,0.3453369,2021-10-28 05:44:59.000
461,,10,2021-10-28 ,05:46:00.000,0.12382813,7.4296875,0.356781,2021-10-28 05:46:59.000
462,,11,2021-10-28 ,06:03:00.000,0.14199218,8.519531,0.3869934,2021-10-28 06:03:59.000
463,,9,2021-10-28 ,06:12:00.000,0.11723633,7.0341797,0.31607056,2021-10-28 06:12:59.000
464,,17,2021-10-28 ,06:15:00.000,0.22670084,13.602051,0.58724976,2021-10-28 06:15:59.000
465,,11,2021-10-28 ,06:16:00.000,0.13802896,8.281738,0.3887329,2021-10-28 06:16:59.000
466,,7,2021-10-28 ,06:18:00.000,0.08565267,5.13916,0.2531128,2021-10-28 06:18:59.000
467,,6,2021-10-28 ,06:23:00.000,0.07472331,4.4833984,0.21490479,2021-10-28 06:23:59.000
468,,6,2021-10-28 ,06:24:00.000,0.07791341,4.6748047,0.20993042,2021-10-28 06:24:59.000
469,,14,2021-10-28 ,06:25:00.000,0.17779948,10.667969,0.49246216,2021-10-28 06:25:59.000
470,,15,2021-10-28 ,06:37:00.000,0.18955892,11.373535,0.5272827,2021-10-28 06:37:59.000
471,,13,2021-10-28 ,06:40:00.000,0.17325847,10.395508,0.45309448,2021-10-28 06:40:59.000
472,,6,2021-10-28 ,06:41:00.000,0.08068848,4.8413086,0.20617676,2021-10-28 06:41:59.000
473,,6,2021-10-28 ,06:42:00.000,0.07634278,4.5805664,0.21026611,2021-10-28 06:42:59.000
474,,12,2021-10-28 ,06:47:00.000,0.16201986,9.721191,0.41201782,2021-10-28 06:47:59.000
475,,11,2021-10-28 ,06:48:00.000,0.14600423,8.760254,0.3829651,2021-10-28 06:48:59.000
476,,7,2021-10-28 ,06:49:00.000,0.09469401,5.6816406,0.24255371,2021-10-28 06:49:59.000
477,,7,2021-10-28 ,06:50:00.000,0.09043782,5.4262695,0.24533081,2021-10-28 06:50:59.000
478,,6,2021-10-28 ,06:52:00.000,0.0782959,4.697754,0.2093811,2021-10-28 06:52:59.000
479,,6,2021-10-28 ,06:53:00.000,0.078125,4.6875,0.20904541,2021-10-28 06:53:59.000
480,,17,2021-10-28 ,06:54:00.000,0.22199707,13.319824,0.5956421,2021-10-28 06:54:59.000
481,,24,2021-10-28 ,06:55:00.000,0.32026368,19.21582,0.833374,2021-10-28 06:55:59.000
482,,24,2021-10-28 ,07:03:00.000,0.32481283,19.48877,0.8255615,2021-10-28 07:03:59.000
483,,13,2021-10-28 ,07:11:00.000,0.17687988,10.612793,0.44561768,2021-10-28 07:11:59.000
484,,13,2021-10-28 ,07:13:00.000,0.1709961,10.259766,0.45303345,2021-10-28 07:13:59.000
485,,2,2021-10-28 ,07:14:00.000,0.026953125,1.6171875,0.06939697,2021-10-28 07:14:59.000
486,,6,2021-10-28 ,07:15:00.000,0.081306964,4.878418,0.20800781,2021-10-28 07:15:59.000
487,,6,2021-10-28 ,07:17:00.000,0.0805013,4.830078,0.20492554,2021-10-28 07:17:59.000
488,,23,2021-10-28 ,07:20:00.000,0.2963623,17.781738,0.8076782,2021-10-28 07:20:59.000
489,,28,2021-10-28 ,07:21:00.000,0.34929198,20.95752,0.9942322,2021-10-28 07:21:59.000
490,,9,2021-10-28 ,07:22:00.000,0.12049968,7.2299805,0.31103516,2021-10-28 07:22:59.000
491,,12,2021-10-28 ,07:24:00.000,0.16186523,9.711914,0.4118042,2021-10-28 07:24:59.000
492,,53,2021-10-28 ,07:25:00.000,0.71000975,42.600586,1.8349915,2021-10-28 07:25:59.000
493,,13,2021-10-28 ,07:27:00.000,0.15883788,9.530273,0.466156,2021-10-28 07:27:59.000
494,,22,2021-10-28 ,07:28:00.000,0.27567545,16.540527,0.778595,2021-10-28 07:28:59.000
495,,12,2021-10-28 ,07:29:00.000,0.14614257,8.768555,0.43112183,2021-10-28 07:29:59.000
496,,11,2021-10-28 ,07:34:00.000,0.14945476,8.967285,0.3802185,2021-10-28 07:34:59.000
497,,11,2021-10-28 ,07:43:00.000,0.14409994,8.645996,0.38690186,2021-10-28 07:43:59.000
498,,11,2021-10-28 ,07:44:00.000,0.14323731,8.594238,0.3868103,2021-10-28 07:44:59.000
499,,6,2021-10-28 ,07:48:00.000,0.07972819,4.7836914,0.20718384,2021-10-28 07:48:59.000
500,,6,2021-10-28 ,07:50:00.000,0.07885742,4.7314453,0.20877075,2021-10-28 07:50:59.000
501,,10,2021-10-28 ,08:01:00.000,0.118513994,7.11084,0.36819458,2021-10-28 08:01:59.000
502,,7,2021-10-28 ,08:02:00.000,0.0900472,5.402832,0.24737549,2021-10-28 08:02:59.000
