duration,version_code,run_step,walk_step,start_date,start_time,com.samsung.health.step_count.sample_position_type,com.samsung.health.step_count.custom,com.samsung.health.step_count.update_time,com.samsung.health.step_count.create_time,com.samsung.health.step_count.count,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.end_time,com.samsung.health.step_count.datauuid
24683,4,0,37,2021-10-27 ,01:41:00.000,,,2021-10-27 01:41:49.659,2021-10-27 01:41:49.659,37,1.0833334,26.74,1.43,UTC+0900,OvMFo+Qpk+,com.sec.android.app.shealth,2021-10-27 01:42:00.000,b8675bc1-456a-4688-ae92-a89ca39b90e3
,,0,30,2021-10-27 ,01:41:00.000,,,2021-10-27 01:42:00.000,2021-10-27 01:41:59.000,30,0.38333434,23.000061,1.055584,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-10-27 01:41:59.000,e4412a79-4a95-c58a-27d9-a472b09c04ce
40145,4,0,59,2021-10-27 ,01:42:00.000,,,2021-10-27 01:55:00.986,2021-10-27 01:42:20.129,59,1.0626266,42.66,2.3000002,UTC+0900,OvMFo+Qpk+,com.sec.android.app.shealth,2021-10-27 01:43:00.000,ed8254fe-1bbf-43e5-8f41-f3e7dad225b5
,,0,11,2021-10-27 ,01:42:00.000,,,2021-10-27 01:43:00.000,2021-10-27 01:42:59.000,11,0.13885702,8.331421,0.38874817,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-10-27 01:42:59.000,a3808b89-336b-b436-c751-01ed7ac6b62f
,,0,6,2021-10-27 ,01:45:00.000,,,2021-10-27 01:46:36.000,2021-10-27 01:45:59.000,6,0.08195292,4.9171753,0.20561981,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-10-27 01:45:59.000,30f3ef41-fb49-33df-1ed8-78d5f3b4427e
,,0,13,2021-10-27 ,01:46:00.000,,,2021-10-27 01:47:00.000,2021-10-27 01:46:59.000,13,0.17529398,10.517639,0.44779205,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-10-27 01:46:59.000,5b7768b7-de7f-fd47-ee6e-cc5d33e103f9
,,0,13,2021-10-27 ,01:47:00.000,,,2021-10-27 01:48:00.000,2021-10-27 01:47:59.000,13,0.17265218,10.359131,0.45180893,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-10-27 01:47:59.000,0043a102-b4da-f92c-19be-395286f3be46
,,0,21,2021-10-27 ,01:48:00.000,,,2021-10-27 01:50:00.000,2021-10-27 01:48:59.000,21,0.26997784,16.19867,0.73540497,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-10-27 01:48:59.000,e39fe5d1-8af0-e68b-ffa9-a11af4f8f6be
,,0,10,2021-10-27 ,01:50:00.000,,,2021-10-27 01:51:41.000,2021-10-27 01:50:59.000,10,0.12815551,7.689331,0.35074997,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-10-27 01:50:59.000,4e044a5f-38cd-62b4-fefc-706009258ab2
,,0,28,2021-10-27 ,02:11:00.000,,,2021-10-27 02:12:01.000,2021-10-27 02:11:59.000,28,0.36021322,21.612793,0.98028946,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-10-27 02:11:59.000,7af729ed-ef1b-0e7b-b183-f4e448de4459
,,0,17,2021-10-27 ,02:12:00.000,,,2021-10-27 02:13:01.000,2021-10-27 02:12:59.000,17,0.212854,12.77124,0.6000824,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-10-27 02:12:59.000,0ba71f01-b712-5f7b-4d52-30eecd512d5d
,,0,33,2021-10-27 ,02:15:00.000,,,2021-10-27 02:16:00.000,2021-10-27 02:15:59.000,33,0.40478924,24.287354,1.1847878,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-10-27 02:15:59.000,7b0ad7cf-319b-9d56-5189-d1736cc996d7
,,0,62,2021-10-27 ,02:20:00.000,,,2021-10-27 02:21:00.000,2021-10-27 02:20:59.000,62,0.7888102,47.328613,2.183937,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-10-27 02:20:59.000,3920f148-4e0d-28ad-0a46-b03d0875d264
,,0,37,2021-10-27 ,02:21:00.000,,,2021-10-27 02:22:01.000,2021-10-27 02:21:59.000,37,0.4694336,28.166016,1.2999878,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-10-27 02:21:59.000,469d84cb-b7fe-060b-3849-35fba684bc77
,,0,53,2021-10-27 ,02:22:00.000,,,2021-10-27 02:23:01.000,2021-10-27 02:22:59.000,53,0.70382994,42.229797,1.8311539,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-10-27 02:22:59.000,45d56b35-d6a4-24d3-8768-2cf47787999c
,,0,7,2021-10-27 ,02:37:00.000,,,2021-10-27 02:38:01.000,2021-10-27 02:37:59.000,7,0.094203696,5.6522217,0.23907852,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-10-27 02:37:59.000,d155bf9b-d091-7af7-0986-2fae229c0b4f
,,0,10,2021-10-27 ,02:47:00.000,,,2021-10-27 02:48:00.000,2021-10-27 02:47:59.000,10,0.13249308,7.949585,0.34677887,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-10-27 02:47:59.000,fea2bd18-4159-6e65-a16a-c2fd2f223b64
,,0,8,2021-10-27 ,02:54:00.000,,,2021-10-27 02:55:00.000,2021-10-27 02:54:59.000,8,0.10528971,6.317383,0.27287674,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-10-27 02:54:59.000,1f9cc39c-7c0d-ee16-1ca5-d12226d3782b
,,0,10,2021-10-27 ,02:55:00.000,,,2021-10-27 02:56:00.000,2021-10-27 02:55:59.000,10,0.13024291,7.814575,0.3503952,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-10-27 02:55:59.000,ee761ae6-8233-e326-4019-a0a8b9cea656
,,0,6,2021-10-27 ,03:04:00.000,,,2021-10-27 03:05:01.000,2021-10-27 03:04:59.000,6,0.08059082,4.835449,0.20439911,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-10-27 03:04:59.000,92070157-df7e-75ad-a797-f6f5ab4c4c8d
,,0,10,2021-10-27 ,03:08:00.000,,,2021-10-27 03:09:00.000,2021-10-27 03:08:59.000,10,0.12658487,7.595093,0.35330582,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-10-27 03:08:59.000,b7917f0a-01b2-3d9b-c2cc-fa61e06dc0a2
,,0,9,2021-10-27 ,03:20:00.000,,,2021-10-27 03:22:15.000,2021-10-27 03:20:59.000,9,0.11671957,7.003174,0.31601715,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-10-27 03:20:59.000,a918205d-30f0-5d5f-4087-99db753bf0a8
,,0,1,2021-10-27 ,03:22:00.000,,,2021-10-27 03:24:00.000,2021-10-27 03:22:59.000,1,0.013267009,0.7960205,0.03470993,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-10-27 03:22:59.000,a1b06d3b-c4dc-563d-3410-9d5e5bcb9008
,,0,24,2021-10-27 ,03:28:00.000,,,2021-10-27 03:29:00.000,2021-10-27 03:28:59.000,24,0.31606647,18.96399,0.8315582,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-10-27 03:28:59.000,5c4f8077-5730-60c9-a22a-c7b8b2d2ae9f
,,0,6,2021-10-27 ,03:30:00.000,,,2021-10-27 03:31:01.000,2021-10-27 03:30:59.000,6,0.07738851,4.6433105,0.20845413,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-10-27 03:30:59.000,d99c9b24-ab8e-2a10-b080-4ed3eb8bf1eb
,,0,15,2021-10-27 ,03:32:00.000,,,2021-10-27 03:33:00.000,2021-10-27 03:32:59.000,15,0.19124146,11.474487,0.5279541,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-10-27 03:32:59.000,7fce8ad1-6868-fba0-7216-31398ad23310
,,0,11,2021-10-27 ,03:47:00.000,,,2021-10-27 03:48:00.000,2021-10-27 03:47:59.000,11,0.13893433,8.33606,0.387146,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-10-27 03:47:59.000,e7f74313-c897-25eb-7409-a28d3446165b
,,0,7,2021-10-27 ,03:48:00.000,,,2021-10-27 03:49:00.000,2021-10-27 03:48:59.000,7,0.08991089,5.3946533,0.24541092,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-10-27 03:48:59.000,0bbb9695-bf61-786a-e8bc-e8b936d9f6f2
,,0,6,2021-10-27 ,03:51:00.000,,,2021-10-27 03:53:18.000,2021-10-27 03:51:59.000,6,0.07664388,4.598633,0.21054459,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-10-27 03:51:59.000,0850e324-04a0-329b-adbc-283cc05fc9b0
,,0,4,2021-10-27 ,03:53:00.000,,,2021-10-27 03:54:00.000,2021-10-27 03:53:59.000,4,0.05225016,3.1350098,0.1391449,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-10-27 03:53:59.000,a6463bc2-5e4e-f7c1-5d2f-9edc71dcc4d1
,,0,7,2021-10-27 ,03:57:00.000,,,2021-10-27 04:06:00.000,2021-10-27 03:57:59.000,7,0.089465335,5.36792,0.24528122,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-10-27 03:57:59.000,97a30ed1-8c10-b8b6-d4d8-2648e8f55dc3
,,0,12,2021-10-27 ,04:13:00.000,,,2021-10-27 04:15:01.000,2021-10-27 04:13:59.000,12,0.16066487,9.639893,0.41786575,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-10-27 04:13:59.000,1e0dac15-263d-5943-be2e-11d881a0f7e8
,,0,15,2021-10-27 ,04:15:00.000,,,2021-10-27 04:17:01.000,2021-10-27 04:15:59.000,15,0.19769287,11.861572,0.52251816,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-10-27 04:15:59.000,eaa8ff62-4e34-fca0-2b3d-6220325a433d
,,0,7,2021-10-27 ,04:18:00.000,,,2021-10-27 04:19:00.000,2021-10-27 04:18:59.000,7,0.09539388,5.723633,0.23846817,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-10-27 04:18:59.000,f6c2aee3-2185-b5ca-4ed1-83a4a3b57ad4
,,0,16,2021-10-27 ,04:24:00.000,,,2021-10-27 04:25:27.000,2021-10-27 04:24:59.000,16,0.20405884,12.24353,0.56331635,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-10-27 04:24:59.000,8cb263b9-3f47-ec32-66fa-bfefd22bc8dd
,,0,2,2021-10-27 ,04:25:00.000,,,2021-10-27 04:26:00.000,2021-10-27 04:25:59.000,2,0.027486166,1.6491699,0.06876373,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-10-27 04:25:59.000,033c25f5-9308-6cf1-a847-65b5af77412c
,,0,10,2021-10-27 ,04:28:00.000,,,2021-10-27 04:30:00.000,2021-10-27 04:28:59.000,10,0.12754923,7.652954,0.35063934,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-10-27 04:28:59.000,3305c526-3077-cedf-3a2f-e48f41474816
,,0,7,2021-10-27 ,04:36:00.000,,,2021-10-27 04:39:00.000,2021-10-27 04:36:59.000,7,0.09187622,5.5125732,0.24238968,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-10-27 04:36:59.000,b13deb05-f2ea-cf90-4580-30a6fd7c104c
,,0,13,2021-10-27 ,04:46:00.000,,,2021-10-27 04:47:00.000,2021-10-27 04:46:59.000,13,0.1724996,10.349976,0.44691467,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-10-27 04:46:59.000,753d187d-4135-f9bc-5753-c612f3541604
,,0,8,2021-10-27 ,04:58:00.000,,,2021-10-27 04:59:00.000,2021-10-27 04:58:59.000,8,0.09664307,5.798584,0.28997803,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-10-27 04:58:59.000,643e6a52-d97b-d21d-ba8c-58013144c393
,,0,10,2021-10-27 ,05:01:00.000,,,2021-10-27 05:02:00.000,2021-10-27 05:01:59.000,10,0.12680867,7.6085205,0.3533554,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-10-27 05:01:59.000,b853bc37-fc00-01e9-a0df-bee9c64d4825
29777,4,0,54,2021-10-27 ,05:11:00.000,,,2021-10-27 05:12:31.013,2021-10-27 05:11:37.417,54,1.3825804,41.170002,2.0099998,UTC+0900,OvMFo+Qpk+,com.sec.android.app.shealth,2021-10-27 05:12:00.000,33502d65-391f-4a88-973c-94a18da67c88
,,0,44,2021-10-27 ,05:11:00.000,,,2021-10-27 05:12:00.000,2021-10-27 05:11:59.000,44,0.5558675,33.35205,1.5487404,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-10-27 05:11:59.000,3f6cc8bb-06d3-f68a-be6e-edb48eb8e122
30141,4,0,54,2021-10-27 ,05:12:00.000,,,2021-10-27 05:12:31.139,2021-10-27 05:12:31.068,54,1.3605858,41.01,2.1499999,UTC+0900,OvMFo+Qpk+,com.sec.android.app.shealth,2021-10-27 05:13:00.000,b50e5d91-3dbf-4af3-8e2d-092150038c38
,,0,62,2021-10-27 ,05:12:00.000,,,2021-10-27 05:13:00.000,2021-10-27 05:12:59.000,62,0.7869751,47.218506,2.1767006,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-10-27 05:12:59.000,174e8b62-3261-b839-57c7-bf2626564e81
15146,4,0,24,2021-10-27 ,05:13:00.000,,,2021-10-27 05:15:01.175,2021-10-27 05:15:01.175,24,1.1388888,17.25,0.88,UTC+0900,OvMFo+Qpk+,com.sec.android.app.shealth,2021-10-27 05:14:00.000,3e1d8062-5d69-43d2-b4bd-c73c0d57ac57
,,0,10,2021-10-27 ,05:13:00.000,,,2021-10-27 05:14:00.000,2021-10-27 05:13:59.000,10,0.12623495,7.5740967,0.35573196,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-10-27 05:13:59.000,11669e8e-42d6-3aac-58f5-17ebcc8092a5
,,0,91,2021-10-27 ,05:14:00.000,,,2021-10-27 05:17:01.000,2021-10-27 05:14:59.000,91,1.1718018,70.308105,3.1781464,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-10-27 05:14:59.000,480533a9-8b1f-8ef2-7523-a423138689ba
47248,4,0,90,2021-10-27 ,05:14:00.000,,,2021-10-27 05:15:01.227,2021-10-27 05:15:01.227,90,1.4722222,69.56,2.77,UTC+0900,OvMFo+Qpk+,com.sec.android.app.shealth,2021-10-27 05:15:00.000,ac9874ee-5ab0-4b0e-be1c-da049fd22486
5523,4,0,7,2021-10-27 ,05:20:00.000,,,2021-10-27 05:29:58.917,2021-10-27 05:29:58.917,7,0.88888896,4.91,0.26,UTC+0900,OvMFo+Qpk+,com.sec.android.app.shealth,2021-10-27 05:21:00.000,c1780e76-115f-4a29-943c-f68ea64c9348
,,0,28,2021-10-27 ,05:39:00.000,,,2021-10-27 05:40:00.000,2021-10-27 05:39:59.000,28,0.3708374,22.250244,0.96930695,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-10-27 05:39:59.000,2d68ce94-ebbf-75b3-c609-88477ea5bb4d
,,0,6,2021-10-27 ,05:41:00.000,,,2021-10-27 05:43:00.000,2021-10-27 05:41:59.000,6,0.07799479,4.6796875,0.20691681,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-10-27 05:41:59.000,3c79372f-4927-9d77-0e26-d526ef50529a
,,0,10,2021-10-27 ,05:46:00.000,,,2021-10-27 05:47:01.000,2021-10-27 05:46:59.000,10,0.12477621,7.4865723,0.3551407,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-10-27 05:46:59.000,9071fb5f-9d73-45b2-3da9-dc024b13743b
,,0,8,2021-10-27 ,05:47:00.000,,,2021-10-27 05:48:00.000,2021-10-27 05:47:59.000,8,0.09529826,5.7178955,0.29370117,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-10-27 05:47:59.000,d17e65f8-3863-7215-6421-68494ed6aecd
,,0,14,2021-10-27 ,05:49:00.000,,,2021-10-27 05:50:00.000,2021-10-27 05:49:59.000,14,0.17975667,10.7854,0.49223328,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-10-27 05:49:59.000,c025ba65-ab32-ef9d-8cc2-9c4c44e9beed
,,0,13,2021-10-27 ,05:50:00.000,,,2021-10-27 05:51:01.000,2021-10-27 05:50:59.000,13,0.1723531,10.341187,0.4518814,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-10-27 05:50:59.000,47869cd5-8539-f0e4-8cbd-9967e7535d5b
,,0,17,2021-10-27 ,05:51:00.000,,,2021-10-27 05:53:28.000,2021-10-27 05:51:59.000,17,0.22264405,13.358643,0.5921097,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-10-27 05:51:59.000,e505a97b-dc02-11de-3228-15ca86c174be
,,0,7,2021-10-27 ,05:53:00.000,,,2021-10-27 05:54:00.000,2021-10-27 05:53:59.000,7,0.08640543,5.184326,0.25344086,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-10-27 05:53:59.000,08f82ba9-40a5-5dec-1238-7649c01532ae
,,0,6,2021-10-27 ,05:55:00.000,,,2021-10-27 05:56:00.000,2021-10-27 05:55:59.000,6,0.07925212,4.755127,0.20874786,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-10-27 05:55:59.000,79484bd4-a86d-4e94-b500-fa449a5c668c
,,0,15,2021-10-27 ,05:58:00.000,,,2021-10-27 05:59:01.000,2021-10-27 05:58:59.000,15,0.18516642,11.109985,0.53813934,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-10-27 05:58:59.000,d995af25-6b41-a3e3-678f-f1645a3c255e
,,0,6,2021-10-27 ,06:00:00.000,,,2021-10-27 06:01:00.000,2021-10-27 06:00:59.000,6,0.07988688,4.793213,0.20611572,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-10-27 06:00:59.000,7e25b718-6f48-baa8-78b8-54d89544bc8a
,,0,8,2021-10-27 ,06:01:00.000,,,2021-10-27 06:02:01.000,2021-10-27 06:01:59.000,8,0.10767212,6.460327,0.27508545,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-10-27 06:01:59.000,043c7bcb-10df-132c-cefe-66ccd14e6022
,,0,11,2021-10-27 ,06:03:00.000,,,2021-10-27 06:04:43.000,2021-10-27 06:03:59.000,11,0.13685507,8.211304,0.38957977,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-10-27 06:03:59.000,726d99e5-b618-dc59-57dc-e9994677e6a7
,,0,19,2021-10-27 ,06:04:00.000,,,2021-10-27 06:05:01.000,2021-10-27 06:04:59.000,19,0.23743287,14.245972,0.67359924,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-10-27 06:04:59.000,795ce223-52b4-0dd2-a8dd-dea98a172937
,,0,3,2021-10-27 ,06:05:00.000,,,2021-10-27 06:10:00.000,2021-10-27 06:05:59.000,3,0.036832683,2.209961,0.10707092,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-10-27 06:05:59.000,8fdf2262-c1db-86d3-f56a-f87507b369e0
,,0,17,2021-10-27 ,06:19:00.000,,,2021-10-27 06:20:00.000,2021-10-27 06:19:59.000,17,0.21022746,12.613647,0.6042633,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-10-27 06:19:59.000,2d70b8e3-184d-ccee-d04e-f4fe667cd059
,,0,11,2021-10-27 ,06:21:00.000,,,2021-10-27 06:22:00.000,2021-10-27 06:21:59.000,11,0.13631184,8.178711,0.39073944,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-10-27 06:21:59.000,89c0778d-5988-91a8-0a6b-a948a8bb052e
13231,4,0,27,2021-10-27 ,06:54:00.000,,,2021-10-27 06:54:51.728,2021-10-27 06:54:33.147,27,1.6408029,21.710003,0.9199998,UTC+0900,OvMFo+Qpk+,com.sec.android.app.shealth,2021-10-27 06:55:00.000,a6866604-70ab-432e-b25d-fc98dd22aa2f
,,0,21,2021-10-27 ,06:56:00.000,,,2021-10-27 06:57:01.000,2021-10-27 06:56:59.000,21,0.26813558,16.088135,0.7391434,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-10-27 06:56:59.000,e70c9af1-59ba-c2ae-3ab7-f54a41b1feb8
,,0,11,2021-10-27 ,06:57:00.000,,,2021-10-27 06:58:01.000,2021-10-27 06:57:59.000,11,0.14880371,8.928223,0.38002014,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-10-27 06:57:59.000,df1806e5-159a-28e7-bcf0-6a3e47a4cec3
,,0,55,2021-10-27 ,06:58:00.000,,,2021-10-27 06:59:49.000,2021-10-27 06:58:59.000,55,0.72355145,43.413086,1.9080734,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-10-27 06:58:59.000,7e827f1b-524a-2fa2-33a0-554a3c6e7a3a
,,0,11,2021-10-27 ,07:00:00.000,,,2021-10-27 07:01:01.000,2021-10-27 07:00:59.000,11,0.146993,8.81958,0.3818817,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-10-27 07:00:59.000,cc08c9cc-aa0f-1c9d-dac3-bd453feb30e4
,,0,46,2021-10-27 ,07:01:00.000,,,2021-10-27 07:02:00.000,2021-10-27 07:01:59.000,46,0.60118407,36.071045,1.6055603,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-10-27 07:01:59.000,6cbcb69f-6433-065f-c26c-c0f93a4220f5
,,0,10,2021-10-27 ,07:03:00.000,,,2021-10-27 07:04:32.000,2021-10-27 07:03:59.000,10,0.13439737,8.063843,0.34386444,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-10-27 07:03:59.000,9bfa2916-28b4-39cf-62c2-07c1afca3930
,,0,14,2021-10-27 ,07:06:00.000,,,2021-10-27 07:07:00.000,2021-10-27 07:06:59.000,14,0.17701416,10.62085,0.49359894,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-10-27 07:06:59.000,8fb4ef7a-3465-4476-c41b-8a7cc75b0524
,,0,15,2021-10-27 ,07:35:00.000,,,2021-10-27 07:36:07.000,2021-10-27 07:35:59.000,15,0.20048015,12.028809,0.518219,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-10-27 07:35:59.000,cc6ee70b-10d6-4caa-39d7-f94b15459df0
,,0,15,2021-10-27 ,07:36:00.000,,,2021-10-27 07:37:00.000,2021-10-27 07:36:59.000,15,0.20202433,12.12146,0.5177765,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-10-27 07:36:59.000,09fe7e90-51ed-2a81-e2dc-02c8acb26ae8
,,0,11,2021-10-27 ,07:38:00.000,,,2021-10-27 07:39:00.000,2021-10-27 07:38:59.000,11,0.14122315,8.473389,0.3861313,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-10-27 07:38:59.000,9002747b-4247-5b13-a27f-e432504c8d3e
,,0,11,2021-10-27 ,07:39:00.000,,,2021-10-27 07:40:00.000,2021-10-27 07:39:59.000,11,0.14194946,8.516968,0.38568115,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-10-27 07:39:59.000,b43656bb-2683-ef9c-7f32-98bbd0d08bb9
,,0,35,2021-10-27 ,07:41:00.000,,,2021-10-27 07:42:00.000,2021-10-27 07:41:59.000,35,0.44408366,26.64502,1.2337799,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-10-27 07:41:59.000,931fffc0-2ae0-18f1-4af8-61495c380968
,,0,16,2021-10-27 ,07:43:00.000,,,2021-10-27 07:44:00.000,2021-10-27 07:43:59.000,16,0.20431723,12.259033,0.56015015,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-10-27 07:43:59.000,ae66fa6a-a2c8-927c-4089-fd14219e9015
,,0,14,2021-10-27 ,07:47:00.000,,,2021-10-27 07:48:00.000,2021-10-27 07:47:59.000,14,0.17535605,10.521362,0.5003967,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-10-27 07:47:59.000,9ce65609-a27f-c001-adbf-3d6d9ccd3052
,,0,18,2021-10-27 ,07:49:00.000,,,2021-10-27 07:51:01.000,2021-10-27 07:49:59.000,18,0.22060344,13.236206,0.64634705,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-10-27 07:49:59.000,5549a43d-c0f0-f6f2-4ab9-17e6c88f3989
,,0,7,2021-10-27 ,07:54:00.000,,,2021-10-27 07:55:00.000,2021-10-27 07:54:59.000,7,0.08711548,5.2269287,0.25021362,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-10-27 07:54:59.000,3e23b6cb-dd74-150f-e8b8-7f9aa4f49f8e
,,0,6,2021-10-27 ,07:58:00.000,,,2021-10-27 07:59:02.000,2021-10-27 07:58:59.000,6,0.07574056,4.5444336,0.21250153,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-10-27 07:58:59.000,8ccf77ee-c6d2-6d43-b99d-c7d54aa8cd90
,,0,11,2021-10-27 ,08:15:00.000,,,2021-10-27 08:16:00.000,2021-10-27 08:15:59.000,11,0.139563,8.373779,0.38684082,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-10-27 08:15:59.000,5f45a627-e985-f2c9-ad48-a995b23db9ba
,,0,15,2021-10-27 ,08:18:00.000,,,2021-10-27 08:20:00.000,2021-10-27 08:18:59.000,15,0.19685872,11.811523,0.5213089,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-10-27 08:18:59.000,abc2ef15-2723-6e0f-be02-ae1776f7d7ad
,,0,11,2021-10-27 ,08:20:00.000,,,2021-10-27 08:21:01.000,2021-10-27 08:20:59.000,11,0.15677491,9.406494,0.49761963,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-10-27 08:20:59.000,8d2fe4c8-2462-d503-08ed-99b210c97355
,,0,11,2021-10-27 ,08:21:00.000,,,2021-10-27 08:23:00.000,2021-10-27 08:21:59.000,11,0.14870402,8.922241,0.37947083,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-10-27 08:21:59.000,d90fafb3-1558-872f-6814-44333f6d0f47
,,0,11,2021-10-27 ,08:24:00.000,,,2021-10-27 08:25:00.000,2021-10-27 08:24:59.000,11,0.14317016,8.59021,0.38331604,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-10-27 08:24:59.000,699a36e1-3f5e-c076-5db6-5245171a4683
,,0,9,2021-10-27 ,08:26:00.000,,,2021-10-27 08:27:00.000,2021-10-27 08:26:59.000,9,0.113846846,6.8308105,0.31788635,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-10-27 08:26:59.000,15c336f3-eb35-f898-a381-ee6615a0df7f
,,0,19,2021-10-27 ,08:27:00.000,,,2021-10-27 08:28:01.000,2021-10-27 08:27:59.000,19,0.24904582,14.942749,0.6605835,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-10-27 08:27:59.000,5ae8aaf5-a1c6-338c-5412-9984f0ee0364
